"Seq","Source","BreakSet","DatasetNo","SetNo","SetNoInData","Type","Model","Treat","%BreakSet","Year","Predecessor","Successor","%SegmentFound","Ti","Shift","%YearOverall","Modal Year","ModalValue","SecondModalYear","SecondModalValue","SegmentTrend","PreTrend",PostTrend","ShiftFromTrends","30YearTrend","15YrTi","15YearShift","30Yr Mode","30YrModePct","30YrMode2","30YrMode2%","Stability",":","ModelGroup","GroupCode","GroupNum","Model","GroupModNum","ModelNum","EnsembleCode","EnsembleNum","Scenario",":","Byear","slope1","Pr(slope1)","Sig(slope1)","Rsq(slope1)","slope2","Pr(slope2)","Sig(slope2)","Rsq(slope2)","non-trend-shift","Pr(non-trend-shift)","Sig(non-trend-shift)",":","PrTrends","sig(Trends)","Pr(shifts)","sig(shifts)",Pr(Regime)","sig(Regime)","Modal"
389,r1i1p3_GISS-E2-H_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_039.dat.final.csv,"[1861.0, 1863, 1882, 1891, 1917, 1935, 1971, 1994, 2001, 2009, 2018, 2025, 2040, 2100.0]",29,49,2,r1i1p3,GISS-E2-H,RCP2.6,11,2040,2025,2100.0,12,51.601200814,0.172497595787,100,2040,1.0,0,0,0.00229243646172,0.00671803570929,5.91569385385e-05,0.123688491193,0.0139322916758,10.3453915101,0.134528304808,2040,0.95,2039,0.03,0.99 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP2.6 ,":" , 2040.0 , 0.006718 , 0.016400,**   , 0.3683 , 5.916e-05 , 0.862000,N/S  , 0.0005219 , 0.1237 , 0.000005,**** , : , 0.015900,**  , 0.000005,**** , 0.000000,****,"N"
390,r1i1p3_GISS-E2-H_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_039.dat.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2011, 2023, 2040, 2100.0]",29,50,3,r1i1p3,GISS-E2-H,RCP2.6,1,1863,1861.0,1882,100,10.6692475839,0.156333899056,100,1863,1.0,0,0,0.00321280350003,-0.0163791665497,-0.00277902046674,0.200721564164,0.0198457575596,7.84420191953,0.161587944911,1863,1.0,0,0,1.0 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP2.6 ,":" , 1863.0 , -0.01638 , 0.811818,N/S  , 0.08486 , -0.002779 , 0.242000,N/S  , 0.07966 , 0.200722 , 0.002710,***  , : , 0.736130,N/S , 0.002710,***  , 0.001586,*** ,"N"
391,r1i1p3_GISS-E2-H_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_039.dat.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2011, 2023, 2040, 2100.0]",29,50,3,r1i1p3,GISS-E2-H,RCP2.6,1,1882,1863,1891,100,22.1459717789,-0.344656429811,100,1882,0.98,1883,0.02,-0.0166095967881,-0.00277902046674,0.0114868055615,-0.376877814332,-0.0277080514633,11.2655692773,-0.310533705232,1882,0.77,1883,0.23,0.91 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP2.6 ,":" , 1882.0 , -0.002779 , 0.242000,N/S  , 0.07966 , 0.01149 , 0.476000,N/S  , 0.07483 , -0.37688 , 0.000008,**** , : , 0.194000,N/S , 0.000008,**** , 0.000012,****,"N"
392,r1i1p3_GISS-E2-H_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_039.dat.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2011, 2023, 2040, 2100.0]",29,50,3,r1i1p3,GISS-E2-H,RCP2.6,1,1891,1882,1910,2,16.2087291194,0.249511973726,100,1891,0.86,1892,0.14,0.01270236043,0.0114868055615,0.00231577485442,0.17882500004,0.0317466789254,11.0670413235,0.275883187307,1891,0.92,1892,0.08,0.42 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP2.6 ,":" , 1891.0 , 0.01149 , 0.476000,N/S  , 0.07483 , 0.002316 , 0.551000,N/S  , 0.02128 , 0.178825 , 0.030100,**   , : , 0.504300,N/S , 0.030100,**   , 0.020240,**  ,"N"
393,r1i1p3_GISS-E2-H_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_039.dat.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2011, 2023, 2040, 2100.0]",29,50,3,r1i1p3,GISS-E2-H,RCP2.6,1,1910,1891,1928,2,21.1344830117,0.20929679983,2,1910,0.76,1914,0.09,0.00982303026753,0.00231577485442,0.00908238735922,0.101724079234,0.0228833455757,10.4951139715,0.27361218694,1905,0.78,1906,0.15,0.63 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP2.6 ,":" , 1910.0 , 0.002316 , 0.551000,N/S  , 0.02128 , 0.009082 , 0.022700,**   , 0.2842 , 0.101724 , 0.080900,*    , : , 0.209200,N/S , 0.080900,*    , 0.083450,*   ,"N"
394,r1i1p3_GISS-E2-H_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_039.dat.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2011, 2023, 2040, 2100.0]",29,50,3,r1i1p3,GISS-E2-H,RCP2.6,1,1928,1910,1971,2,33.178984092,0.189217983929,2,1928,0.93,1929,0.07,0.00448650449798,0.00908238735922,0.00109444151199,0.0878485877124,0.00530950980918,3.23373381523,0.0792990466098,1928,0.8,1929,0.13,0.71 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP2.6 ,":" , 1928.0 , 0.009082 , 0.022700,**   , 0.2842 , 0.001094 , 0.228000,N/S  , 0.03531 , 0.087849 , 0.036200,**   , : , 0.026700,**  , 0.036200,**   , 0.000100,****,"N"
395,r1i1p3_GISS-E2-H_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_039.dat.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2011, 2023, 2040, 2100.0]",29,50,3,r1i1p3,GISS-E2-H,RCP2.6,1,1971,1928,1994,2,35.546635609,0.18995870502,100,1971,1.0,0,0,0.00432238562312,0.00109444151199,0.00205405960175,0.142875276174,0.0233174632303,9.8289839703,0.21326878007,1971,0.96,1970,0.03,0.98 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP2.6 ,":" , 1971.0 , 0.001094 , 0.228000,N/S  , 0.03531 , 0.002054 , 0.530000,N/S  , 0.01902 , 0.1429 , 0.001910,***  , : , 0.735980,N/S , 0.001910,***  , 0.001030,*** ,"N"
396,r1i1p3_GISS-E2-H_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_039.dat.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2011, 2023, 2040, 2100.0]",29,50,3,r1i1p3,GISS-E2-H,RCP2.6,1,1994,1971,2001,33,18.1459204894,0.293420584453,33,1994,0.76,1995,0.13,0.011900587683,0.00205405960175,0.0416532738362,0.102737228328,0.0336058823556,10.431438667,0.323708633395,1996,0.62,1995,0.19,0.63 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP2.6 ,":" , 1994.0 , 0.002054 , 0.530000,N/S  , 0.01902 , 0.04165 , 0.000175,**** , 0.9519 , 0.10274 , 0.246600,N/S  , : , 0.034300,**  , 0.246600,N/S  , 0.000309,****,"N"
397,r1i1p3_GISS-E2-H_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_039.dat.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2011, 2023, 2040, 2100.0]",29,50,3,r1i1p3,GISS-E2-H,RCP2.6,1,2001,1994,2011,21,12.8833035293,0.295027868344,33,2001,0.9,2000,0.09,0.0314416870939,0.0416532738362,0.0159797474381,0.0826826390248,0.0347612377585,11.9300813814,0.30210201705,2000,0.57,2001,0.35,0.36 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP2.6 ,":" , 2001.0 , 0.04165 , 0.000175,**** , 0.9519 , 0.01598 , 0.006040,***  , 0.6312 , 0.08268 , 0.024511,**   , : , 0.004040,*** , 0.024511,**   , 0.001371,*** ,"N"
398,r1i1p3_GISS-E2-H_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_039.dat.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2011, 2023, 2040, 2100.0]",29,50,3,r1i1p3,GISS-E2-H,RCP2.6,1,2011,2001,2023,21,15.3545559904,0.194961533227,21,2011,0.64,2009,0.17,0.0170227319796,0.0159797474381,0.0144483683097,0.0289964647991,0.0177643749699,11.2227800106,0.160092150089,2009,0.81,2011,0.16,0.57 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP2.6 ,":" , 2011.0 , 0.01598 , 0.006040,***  , 0.6312 , 0.01445 , 0.000421,**** , 0.7275 , 0.028996 , 0.358077,N/S  , : , 0.762654,N/S , 0.358077,N/S  , 0.604800,N/S ,"N"
399,r1i1p3_GISS-E2-H_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_039.dat.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2011, 2023, 2040, 2100.0]",29,50,3,r1i1p3,GISS-E2-H,RCP2.6,1,2023,2011,2040,21,22.3219446063,0.229714568945,88,2023,0.87,2024,0.07,0.0142088834177,0.0144483683097,0.00828390523379,0.0753718010211,0.0204527328503,11.5226027296,0.17495256335,2023,0.77,2022,0.12,0.66 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP2.6 ,":" , 2023.0 , 0.01445 , 0.000421,**** , 0.7275 , 0.008284 , 0.000795,**** , 0.5388 , 0.075372 , 0.012120,**   , : , 0.103130,N/S , 0.012120,**   , 0.005468,*** ,"N"
400,r1i1p3_GISS-E2-H_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_039.dat.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2011, 2023, 2040, 2100.0]",29,50,3,r1i1p3,GISS-E2-H,RCP2.6,1,2040,2023,2100.0,88,54.8045573142,0.18406299087,100,2040,1.0,0,0,0.00258616252133,0.00828390523379,5.91569385385e-05,0.116097192143,0.0139322916758,10.3453915101,0.134528304808,2040,0.95,2039,0.03,0.99 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP2.6 ,":" , 2040.0 , 0.008284 , 0.000795,**** , 0.5388 , 5.916e-05 , 0.862000,N/S  , 0.0005219 , 0.1161 , 0.000006,**** , : , 0.000427,****, 0.000006,**** , 0.000000,****,"N"
401,r1i1p3_GISS-E2-H_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_039.dat.final.csv,"[1861.0, 1863, 1882, 1891, 1917, 1935, 1971, 1994, 2001, 2011, 2023, 2040, 2100.0]",29,51,4,r1i1p3,GISS-E2-H,RCP2.6,20,1863,1861.0,1882,100,10.6692475839,0.156333899056,100,1863,1.0,0,0,0.00321280350003,-0.0163791665497,-0.00277902046674,0.200721564164,0.0198457575596,7.84420191953,0.161587944911,1863,1.0,0,0,1.0 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP2.6 ,":" , 1863.0 , -0.01638 , 0.811818,N/S  , 0.08486 , -0.002779 , 0.242000,N/S  , 0.07966 , 0.200722 , 0.002710,***  , : , 0.736130,N/S , 0.002710,***  , 0.001586,*** ,"N"
402,r1i1p3_GISS-E2-H_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_039.dat.final.csv,"[1861.0, 1863, 1882, 1891, 1917, 1935, 1971, 1994, 2001, 2011, 2023, 2040, 2100.0]",29,51,4,r1i1p3,GISS-E2-H,RCP2.6,20,1882,1863,1891,100,22.1459717789,-0.344656429811,100,1882,0.98,1883,0.02,-0.0166095967881,-0.00277902046674,0.0114868055615,-0.376877814332,-0.0277080514633,11.2655692773,-0.310533705232,1882,0.77,1883,0.23,0.91 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP2.6 ,":" , 1882.0 , -0.002779 , 0.242000,N/S  , 0.07966 , 0.01149 , 0.476000,N/S  , 0.07483 , -0.37688 , 0.000008,**** , : , 0.194000,N/S , 0.000008,**** , 0.000012,****,"N"
403,r1i1p3_GISS-E2-H_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_039.dat.final.csv,"[1861.0, 1863, 1882, 1891, 1917, 1935, 1971, 1994, 2001, 2011, 2023, 2040, 2100.0]",29,51,4,r1i1p3,GISS-E2-H,RCP2.6,20,1891,1882,1917,98,20.5975634293,0.284504338483,100,1891,0.78,1892,0.22,0.0122744537764,0.0114868055615,0.00683585754278,0.144958017166,0.0317466789254,11.0670413235,0.275883187307,1891,0.92,1892,0.08,0.42 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP2.6 ,":" , 1891.0 , 0.01149 , 0.476000,N/S  , 0.07483 , 0.006836 , 0.005560,***  , 0.2788 , 0.144958 , 0.044520,**   , : , 0.710120,N/S , 0.044520,**   , 0.024160,**  ,"N"
404,r1i1p3_GISS-E2-H_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_039.dat.final.csv,"[1861.0, 1863, 1882, 1891, 1917, 1935, 1971, 1994, 2001, 2011, 2023, 2040, 2100.0]",29,51,4,r1i1p3,GISS-E2-H,RCP2.6,20,1917,1891,1935,98,27.9447931269,0.250963950133,98,1917,0.87,1913,0.06,0.00995798567171,0.00683585754278,0.00390185759013,0.128612410036,0.0125283333418,7.91952956631,0.138875576249,1917,0.98,1914,0.01,0.97 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP2.6 ,":" , 1917.0 , 0.006836 , 0.005560,***  , 0.2788 , 0.003902 , 0.311000,N/S  , 0.06414 , 0.128612 , 0.018700,**   , : , 0.510600,N/S , 0.018700,**   , 0.060010,*   ,"N"
405,r1i1p3_GISS-E2-H_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_039.dat.final.csv,"[1861.0, 1863, 1882, 1891, 1917, 1935, 1971, 1994, 2001, 2011, 2023, 2040, 2100.0]",29,51,4,r1i1p3,GISS-E2-H,RCP2.6,20,1935,1917,1971,98,21.8479489436,0.124567606833,98,1935,0.96,1928,0.02,0.00303253764159,0.00390185759013,-0.000650196261763,0.103600109799,0.00821825978072,5.5703860316,0.0848991917264,1935,0.95,1938,0.04,0.5 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP2.6 ,":" , 1935.0 , 0.003902 , 0.311000,N/S  , 0.06414 , -0.0006502 , 0.545000,N/S  , 0.01088 , 0.1036 , 0.013800,**   , : , 0.193500,N/S , 0.013800,**   , 0.001645,*** ,"N"
406,r1i1p3_GISS-E2-H_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_039.dat.final.csv,"[1861.0, 1863, 1882, 1891, 1917, 1935, 1971, 1994, 2001, 2011, 2023, 2040, 2100.0]",29,51,4,r1i1p3,GISS-E2-H,RCP2.6,20,1971,1935,1994,31,31.4331572797,0.177714291898,100,1971,0.99,1976,0.01,0.00426527079464,-0.000650196261763,0.00205405960175,0.164087418564,0.0233174632303,9.8289839703,0.21326878007,1971,0.96,1970,0.03,0.98 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP2.6 ,":" , 1971.0 , -0.0006502 , 0.545000,N/S  , 0.01088 , 0.002054 , 0.530000,N/S  , 0.01902 , 0.164087 , 0.000496,**** , : , 0.353971,N/S , 0.000496,**** , 0.000180,****,"N"
407,r1i1p3_GISS-E2-H_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_039.dat.final.csv,"[1861.0, 1863, 1882, 1891, 1917, 1935, 1971, 1994, 2001, 2011, 2023, 2040, 2100.0]",29,51,4,r1i1p3,GISS-E2-H,RCP2.6,20,1994,1971,2001,33,18.1459204894,0.293420584453,33,1994,0.76,1995,0.13,0.011900587683,0.00205405960175,0.0416532738362,0.102737228328,0.0336058823556,10.431438667,0.323708633395,1996,0.62,1995,0.19,0.63 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP2.6 ,":" , 1994.0 , 0.002054 , 0.530000,N/S  , 0.01902 , 0.04165 , 0.000175,**** , 0.9519 , 0.10274 , 0.246600,N/S  , : , 0.034300,**  , 0.246600,N/S  , 0.000309,****,"N"
408,r1i1p3_GISS-E2-H_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_039.dat.final.csv,"[1861.0, 1863, 1882, 1891, 1917, 1935, 1971, 1994, 2001, 2011, 2023, 2040, 2100.0]",29,51,4,r1i1p3,GISS-E2-H,RCP2.6,20,2001,1994,2011,21,12.8833035293,0.295027868344,33,2001,0.9,2000,0.09,0.0314416870939,0.0416532738362,0.0159797474381,0.0826826390248,0.0347612377585,11.9300813814,0.30210201705,2000,0.57,2001,0.35,0.36 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP2.6 ,":" , 2001.0 , 0.04165 , 0.000175,**** , 0.9519 , 0.01598 , 0.006040,***  , 0.6312 , 0.08268 , 0.024511,**   , : , 0.004040,*** , 0.024511,**   , 0.001371,*** ,"N"
409,r1i1p3_GISS-E2-H_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_039.dat.final.csv,"[1861.0, 1863, 1882, 1891, 1917, 1935, 1971, 1994, 2001, 2011, 2023, 2040, 2100.0]",29,51,4,r1i1p3,GISS-E2-H,RCP2.6,20,2011,2001,2023,21,15.3545559904,0.194961533227,21,2011,0.64,2009,0.17,0.0170227319796,0.0159797474381,0.0144483683097,0.0289964647991,0.0177643749699,11.2227800106,0.160092150089,2009,0.81,2011,0.16,0.57 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP2.6 ,":" , 2011.0 , 0.01598 , 0.006040,***  , 0.6312 , 0.01445 , 0.000421,**** , 0.7275 , 0.028996 , 0.358077,N/S  , : , 0.762654,N/S , 0.358077,N/S  , 0.604800,N/S ,"N"
410,r1i1p3_GISS-E2-H_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_039.dat.final.csv,"[1861.0, 1863, 1882, 1891, 1917, 1935, 1971, 1994, 2001, 2011, 2023, 2040, 2100.0]",29,51,4,r1i1p3,GISS-E2-H,RCP2.6,20,2023,2011,2040,21,22.3219446063,0.229714568945,88,2023,0.87,2024,0.07,0.0142088834177,0.0144483683097,0.00828390523379,0.0753718010211,0.0204527328503,11.5226027296,0.17495256335,2023,0.77,2022,0.12,0.66 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP2.6 ,":" , 2023.0 , 0.01445 , 0.000421,**** , 0.7275 , 0.008284 , 0.000795,**** , 0.5388 , 0.075372 , 0.012120,**   , : , 0.103130,N/S , 0.012120,**   , 0.005468,*** ,"N"
411,r1i1p3_GISS-E2-H_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_039.dat.final.csv,"[1861.0, 1863, 1882, 1891, 1917, 1935, 1971, 1994, 2001, 2011, 2023, 2040, 2100.0]",29,51,4,r1i1p3,GISS-E2-H,RCP2.6,20,2040,2023,2100.0,88,54.8045573142,0.18406299087,100,2040,1.0,0,0,0.00258616252133,0.00828390523379,5.91569385385e-05,0.116097192143,0.0139322916758,10.3453915101,0.134528304808,2040,0.95,2039,0.03,0.99 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP2.6 ,":" , 2040.0 , 0.008284 , 0.000795,**** , 0.5388 , 5.916e-05 , 0.862000,N/S  , 0.0005219 , 0.1161 , 0.000006,**** , : , 0.000427,****, 0.000006,**** , 0.000000,****,"N"
412,r1i1p3_GISS-E2-H_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_039.dat.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2009, 2018, 2025, 2040, 2100.0]",29,52,5,r1i1p3,GISS-E2-H,RCP2.6,1,1863,1861.0,1882,100,10.6692475839,0.156333899056,100,1863,1.0,0,0,0.00321280350003,-0.0163791665497,-0.00277902046674,0.200721564164,0.0198457575596,7.84420191953,0.161587944911,1863,1.0,0,0,1.0 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP2.6 ,":" , 1863.0 , -0.01638 , 0.811818,N/S  , 0.08486 , -0.002779 , 0.242000,N/S  , 0.07966 , 0.200722 , 0.002710,***  , : , 0.736130,N/S , 0.002710,***  , 0.001586,*** ,"N"
413,r1i1p3_GISS-E2-H_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_039.dat.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2009, 2018, 2025, 2040, 2100.0]",29,52,5,r1i1p3,GISS-E2-H,RCP2.6,1,1882,1863,1891,100,22.1459717789,-0.344656429811,100,1882,0.98,1883,0.02,-0.0166095967881,-0.00277902046674,0.0114868055615,-0.376877814332,-0.0277080514633,11.2655692773,-0.310533705232,1882,0.77,1883,0.23,0.91 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP2.6 ,":" , 1882.0 , -0.002779 , 0.242000,N/S  , 0.07966 , 0.01149 , 0.476000,N/S  , 0.07483 , -0.37688 , 0.000008,**** , : , 0.194000,N/S , 0.000008,**** , 0.000012,****,"N"
414,r1i1p3_GISS-E2-H_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_039.dat.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2009, 2018, 2025, 2040, 2100.0]",29,52,5,r1i1p3,GISS-E2-H,RCP2.6,1,1891,1882,1910,2,16.2087291194,0.249511973726,100,1891,0.86,1892,0.14,0.01270236043,0.0114868055615,0.00231577485442,0.17882500004,0.0317466789254,11.0670413235,0.275883187307,1891,0.92,1892,0.08,0.42 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP2.6 ,":" , 1891.0 , 0.01149 , 0.476000,N/S  , 0.07483 , 0.002316 , 0.551000,N/S  , 0.02128 , 0.178825 , 0.030100,**   , : , 0.504300,N/S , 0.030100,**   , 0.020240,**  ,"N"
415,r1i1p3_GISS-E2-H_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_039.dat.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2009, 2018, 2025, 2040, 2100.0]",29,52,5,r1i1p3,GISS-E2-H,RCP2.6,1,1910,1891,1928,2,21.1344830117,0.20929679983,2,1910,0.76,1914,0.09,0.00982303026753,0.00231577485442,0.00908238735922,0.101724079234,0.0228833455757,10.4951139715,0.27361218694,1905,0.78,1906,0.15,0.63 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP2.6 ,":" , 1910.0 , 0.002316 , 0.551000,N/S  , 0.02128 , 0.009082 , 0.022700,**   , 0.2842 , 0.101724 , 0.080900,*    , : , 0.209200,N/S , 0.080900,*    , 0.083450,*   ,"N"
416,r1i1p3_GISS-E2-H_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_039.dat.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2009, 2018, 2025, 2040, 2100.0]",29,52,5,r1i1p3,GISS-E2-H,RCP2.6,1,1928,1910,1971,2,33.178984092,0.189217983929,2,1928,0.93,1929,0.07,0.00448650449798,0.00908238735922,0.00109444151199,0.0878485877124,0.00530950980918,3.23373381523,0.0792990466098,1928,0.8,1929,0.13,0.71 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP2.6 ,":" , 1928.0 , 0.009082 , 0.022700,**   , 0.2842 , 0.001094 , 0.228000,N/S  , 0.03531 , 0.087849 , 0.036200,**   , : , 0.026700,**  , 0.036200,**   , 0.000100,****,"N"
417,r1i1p3_GISS-E2-H_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_039.dat.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2009, 2018, 2025, 2040, 2100.0]",29,52,5,r1i1p3,GISS-E2-H,RCP2.6,1,1971,1928,1994,2,35.546635609,0.18995870502,100,1971,1.0,0,0,0.00432238562312,0.00109444151199,0.00205405960175,0.142875276174,0.0233174632303,9.8289839703,0.21326878007,1971,0.96,1970,0.03,0.98 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP2.6 ,":" , 1971.0 , 0.001094 , 0.228000,N/S  , 0.03531 , 0.002054 , 0.530000,N/S  , 0.01902 , 0.1429 , 0.001910,***  , : , 0.735980,N/S , 0.001910,***  , 0.001030,*** ,"N"
418,r1i1p3_GISS-E2-H_RCP2.6_icmip5_tas_Amon_ens_rcp26_0-360E_-90-90N_n_039.dat.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2009, 2018, 2025, 2040, 2100.0]",29,52,5,r1i1p3,GISS-E2-H,RCP2.6,1,1994,1971,2001,33,18.1459204894,0.293420584453,33,1994,0.76,1995,0.13,0.011900587683,0.00205405960175,0.0416532738362,0.102737228328,0.0336058823556,10.431438667,0.323708633395,1996,0.62,1995,0.19,0.63 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP2.6 ,":" , 1994.0 , 0.002054 , 0.530000,N/S  , 0.01902 , 0.04165 , 0.000175,**** , 0.9519 , 0.10274 , 0.246600,N/S  , : , 0.034300,**  , 0.246600,N/S  , 0.000309,****,"N"
