Row,Seq,Type,Model,PctBreakSet,Year,ChangeYear,Predecessor,Successor,Ti,Shift,SegmentTrend,PreTrend,PostTrend,ShiftFromTrends,30YearTrend,slope1,Pr_slope1_,Sig_slope1_,Rsq_slope1_,slope2,Pr_slope2_,Sig_slope2_,Rsq_slope2_,non-trend-shift,Pr_non-trend-shift_,Sig_non-trend-shift_,PrTrends,sig_Trends_,Pr_shifts_,sig_shifts_,Pr_Regime_,sig_Regime_,PostShLen,PreShLen,is96-98,ECS,is96-2005,is2006-15,is2016-25,is2026-35,is2036-45,is2046-55,is2056-65,is2066-75,is2076-85,is2086-95,FollowingShift,ShTrend/Sfift,isPre2006,DeltaSh
2579,2493,r4i1p3,GISS-E2-H,85,2079,2080,2064,2089,16.46052184,0.12874282,0.009208312,0.007520905,0.002844702,0.060111333,0.007970179,0.007521,0.00877,***  ,0.4219,0.002845,0.422,N/S  ,0.08214,0.060111,0.069,*    ,0.328,N/S ,0.069,*    ,0.1786,N/S ,10,15,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.085665124,0.466910178,FALSE,0.068631487
292,282,r1i1p1,CESM1-CAM5,95,2080,2081,2065,2100,22.017136,0.291338587,0.013668349,0.000244238,0.007462479,0.211701446,0.017463527,0.0002442,0.969,N/S  ,0.000119,0.007462,0.0992,*    ,0.1438,0.211701,0.00679,***  ,0.35495,N/S ,0.00679,***  ,0.02276,**  ,20,15,FALSE,4.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Shift,0.726650898,FALSE,0.079637141
2134,2065,r3i1p1,IPSL-CM5A-LR,76,2080,2081,2069,2100,13.35104908,0.195003006,0.011440491,0.007647652,0.009579834,0.053542444,0.011280491,0.007648,0.408,N/S  ,0.07726,0.00958,0.0294,**   ,0.2373,0.053542,0.4725,N/S  ,0.8533,N/S ,0.4725,N/S  ,0.7643,N/S ,20,11,FALSE,4.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Shift,0.274572403,FALSE,0.141460562
255,247,r1i1p1,CCSM4,88,2080,2081,2059,2100,14.18398477,0.126452485,0.005868591,0.00322555,0.00717735,0.018235196,0.006852923,0.003226,0.24,N/S  ,0.07185,0.007177,0.0578,*    ,0.1857,0.018235,0.7275,N/S  ,0.3732,N/S ,0.7275,N/S  ,0.6116,N/S ,20,21,FALSE,2.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Shift,0.144205913,FALSE,0.108217289
1013,976,r1i1p1,MRI-CGCM3,100,2080,2081,2068,2100,20.22143661,0.250622259,0.014321175,0.012601311,0.010791821,0.068125476,0.014032013,0.012601,0.0196,**   ,0.435,0.010792,0.00327,***  ,0.3895,0.068125,0.204671,N/S  ,0.791119,N/S ,0.204671,N/S  ,0.3365,N/S ,20,12,FALSE,2.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Shift,0.271825321,FALSE,0.182496783
588,567,r1i1p1,GISS-E2-H,60,2080,2081,2063,2100,24.26845956,0.120456234,0.005719512,0.002949685,0.003703583,0.057859276,0.009920998,0.00295,0.0636,*    ,0.211,0.003704,0.0531,*    ,0.1923,0.0578593,0.0328,**   ,0.7636,N/S ,0.0328,**   ,0.09869,*   ,20,17,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Shift,0.480334426,FALSE,0.062596958
1093,1052,r1i1p2,GISS-E2-R,75,2080,2081,2063,2100,29.14503134,0.180468521,0.00731897,0.002321471,-0.001117431,0.173557428,0.016549452,0.002321,0.139,N/S  ,0.1401,-0.001117,0.603,N/S  ,0.01536,0.173557,0.000001,**** ,0.233,N/S ,0.000001,**** ,0.000004,****,20,17,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Shift,0.961704717,FALSE,0.006911093
2032,1969,r3i1p1,CESM1-CAM5,40,2081,2082,2066,2100,16.41529113,0.236658438,0.011919267,0.009093902,0.005001765,0.122174185,0.019952347,0.009094,0.0256,**   ,0.3283,0.005002,0.437,N/S  ,0.03592,0.122174,0.147,N/S  ,0.643,N/S ,0.147,N/S  ,0.2741,N/S ,19,15,FALSE,4.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Shift,0.5162469,FALSE,0.114484253
1515,1468,r2i1p1,CSIRO-Mk3-6-0,48,2081,2082,2068,2100,16.14608113,0.254312011,0.011849823,0.012390636,-0.001554789,0.191871704,0.028381453,0.01239,0.164,N/S  ,0.1685,-0.001555,0.783,N/S  ,0.004567,0.191872,0.0392,**   ,0.2011,N/S ,0.0392,**   ,0.02553,**  ,19,13,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Shift,0.754473622,FALSE,0.062440307
2391,2314,r4i1p1,CanESM2,98,2081,2082,2064,2100,16.6627666,0.232141248,0.010316314,0.013047745,-0.004525251,0.17204575,0.008571262,0.013048,0.0119,**   ,0.3534,-0.004525,0.443,N/S  ,0.03503,0.172046,0.0366,**   ,0.0289,**  ,0.0366,**   ,0.01069,**  ,19,17,FALSE,3.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Shift,0.741125291,FALSE,0.060095498
2409,2331,r4i1p1,CCSM4,98,2081,2082,2059,2100,24.92579142,0.220992483,0.009483744,0.00554247,0.005921149,0.10342406,0.012773102,0.005542,0.0466,**   ,0.1836,0.005921,0.132,N/S  ,0.1285,0.1034241,0.0565,*    ,0.933,N/S ,0.0565,*    ,0.1461,N/S ,19,22,FALSE,2.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Shift,0.46799809,FALSE,0.117568423
2682,2595,r4i1p3,GISS-E2-R,100,2081,2082,2058,2100,15.94815888,0.115326916,0.004797411,0.0038457,0.001095178,0.061557073,0.010258043,0.003846,0.0665,*    ,0.1514,0.001095,0.759,N/S  ,0.005685,0.061557,0.187,N/S  ,0.477,N/S ,0.187,N/S  ,0.3747,N/S ,19,23,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Shift,0.533761546,FALSE,0.053769843
2805,2713,r5i1p1,GISS-E2-R,100,2081,2082,2049,2100,39.33829062,0.214601434,0.006774358,0.002076008,0.00693933,0.113026872,0.014331152,0.002076,0.032,**   ,0.1442,0.006939,0.00315,***  ,0.4099,0.113027,0.000239,**** ,0.033513,**  ,0.000239,**** ,0.000002,****,19,32,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Shift,0.526682743,FALSE,0.101574562
2505,2422,r4i1p1,IPSL-CM5A-LR,99,2082,2083,2056,2100,24.2257128,0.253391039,0.009317001,0.006345511,-0.005144719,0.223044939,0.028093676,0.006346,0.0147,**   ,0.2235,-0.005145,0.379,N/S  ,0.04872,0.223045,0.00172,***  ,0.04641,**  ,0.00172,***  ,0.004788,*** ,18,26,FALSE,4.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Shift,0.880240043,FALSE,0.0303461
493,475,r1i1p1,GFDL-CM3,66,2082,2083,2066,2100,17.49731638,0.237356842,0.012835216,0.002911647,0.014253184,0.079615863,0.018126021,0.002912,0.657,N/S  ,0.01445,0.014253,0.00256,***  ,0.4432,0.079616,0.2698,N/S  ,0.13124,N/S ,0.2698,N/S  ,0.1907,N/S ,18,16,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Shift,0.335426872,FALSE,0.157740979
2973,2875,r6i1p1,CSIRO-Mk3-6-0,100,2082,2083,2074,2094,12.97080533,0.168254665,0.012206903,0.013676131,-0.003525691,0.142704003,0.018708364,0.013676,0.0129,**   ,0.6707,-0.003526,0.563,N/S  ,0.03448,0.142704,0.0138,**   ,0.1099,N/S ,0.0138,**   ,0.007365,*** ,12,8,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.180616997,0.848142921,FALSE,0.025550662
355,342,r1i1p1,CNRM-CM5,72,2082,2083,2070,2100,16.82509866,0.157759701,0.009675271,0.008227701,0.0072766,0.043426406,0.008777425,0.008228,0.0851,*    ,0.2674,0.007277,0.0242,**   ,0.2792,0.0434264,0.3301,N/S  ,0.8684,N/S ,0.3301,N/S  ,0.5589,N/S ,18,12,FALSE,3.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Shift,0.275269322,FALSE,0.114333295
1943,1884,r2i1p3,GISS-E2-H,97,2082,2083,2058,2100,33.5351361,0.28735059,0.012403497,0.012297048,0.006685659,0.068935801,0.017405217,0.012297,0,**** ,0.7401,0.006686,0.000621,**** ,0.5294,0.068936,0.02269,**   ,0.03008,**  ,0.02269,**   ,0.02274,**  ,18,24,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Shift,0.239901373,FALSE,0.218414789
2372,2296,r3i1p3,GISS-E2-R,100,2082,2083,2067,2100,16.91152058,0.113871519,0.00682299,0.007894345,0.006121013,-0.000533448,0.00155476,0.007894,0.0092,***  ,0.418,0.006121,0.0115,**   ,0.3371,-0.0005334,0.98666,N/S  ,0.60746,N/S ,0.98666,N/S  ,0.8738,N/S ,18,15,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Shift,-0.004684648,FALSE,0.114404967
2567,2482,r4i1p2,GISS-E2-R,98,2082,2083,2065,2100,12.96752158,0.076505726,0.003536123,0.001884818,0.000533644,0.055645321,0.003782463,0.001885,0.465,N/S  ,0.03618,0.0005336,0.823,N/S  ,0.003216,0.0556453,0.118,N/S  ,0.697,N/S ,0.118,N/S  ,0.27,N/S ,18,17,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Shift,0.727335376,FALSE,0.020860405
753,728,r1i1p1,HadGEM2-AO,76,2083,2084,2067,2100,17.72420947,0.187609139,0.009072704,-0.000781521,0.004613464,0.152053119,0.017585229,-0.0007815,0.869,N/S  ,0.001998,0.004613,0.317,N/S  ,0.06663,0.152053,0.0194,**   ,0.4114,N/S ,0.0194,**   ,0.04668,**  ,17,16,FALSE,4.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Shift,0.810478209,FALSE,0.03555602
9,9,r10i1p1,CSIRO-Mk3-6-0,100,2083,2084,2069,2100,21.56210956,0.278918304,0.015406957,0.006000055,0.009288664,0.155170278,0.017480468,0.006,0.205,N/S  ,0.1302,0.009289,0.0686,*    ,0.2042,0.15517,0.0162,**   ,0.6411,N/S ,0.0162,**   ,0.05177,*   ,17,14,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Shift,0.556328774,FALSE,0.123748026
1069,1030,r1i1p1,NorESM1-ME,49,2083,2084,2067,2100,12.86656163,0.12691057,0.006610973,0.003062494,0.003481626,0.073036961,0.015377272,0.003062,0.426,N/S  ,0.04581,0.003482,0.448,N/S  ,0.0389,0.073037,0.204,N/S  ,0.944,N/S ,0.204,N/S  ,0.4388,N/S ,17,16,FALSE,2.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Shift,0.575499432,FALSE,0.053873609
2083,2017,r3i1p1,GISS-E2-H,100,2083,2084,2067,2100,15.81318131,0.076332195,0.004234694,0.003744311,0.002474706,0.026023689,0.004394108,0.003744,0.0886,*    ,0.1931,0.002475,0.207,N/S  ,0.104,0.026024,0.331,N/S  ,0.651,N/S ,0.331,N/S  ,0.5594,N/S ,17,16,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Shift,0.340926774,FALSE,0.050308506
1612,1561,r2i1p1,GISS-E2-R,70,2083,2084,2054,2100,29.83804613,0.121790821,0.004384873,0.002315876,0.002090221,0.070454666,0.007301393,0.002316,0.00471,***  ,0.26,0.00209,0.409,N/S  ,0.04587,0.0704547,0.00752,***  ,0.9182,N/S ,0.00752,***  ,0.01348,**  ,17,29,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Shift,0.578489129,FALSE,0.051336155
700,676,r1i1p1,GISS-E2-R-CC,53,2083,2084,2071,2100,14.89375373,0.082343023,0.004200378,-0.00140424,0.00080152,0.082868011,0.007498342,-0.001404,0.614,N/S  ,0.02645,0.0008015,0.729,N/S  ,0.008259,0.082868,0.0116,**   ,0.584,N/S ,0.0116,**   ,0.03864,**  ,17,12,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Shift,1.006375622,FALSE,-0.000524988
1753,1700,r2i1p1,IPSL-CM5A-LR,99,2084,2085,2061,2100,21.27490783,0.232690474,0.009464473,0.006066422,-0.006134903,0.217487467,0.021246917,0.006066,0.115,N/S  ,0.1139,-0.006135,0.113,N/S  ,0.1699,0.217487,0.00238,***  ,0.06046,*   ,0.00238,***  ,0.006941,*** ,16,23,FALSE,4.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Shift,0.934664248,FALSE,0.015203007
2053,1989,r3i1p1,CSIRO-Mk3-6-0,100,2084,2085,2063,2100,24.81120923,0.31445321,0.012667481,-0.000692345,0.003752283,0.288652645,0.029504838,-0.0006923,0.861,N/S  ,0.001663,0.003752,0.55,N/S  ,0.02605,0.288653,0.000453,**** ,0.539778,N/S ,0.000453,**** ,0.0007,****,16,21,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Shift,0.91795102,FALSE,0.025800565
1292,1249,r1i1p3,GISS-E2-R,100,2084,2085,2057,2100,20.39387626,0.141870544,0.005903386,0.003806535,0.006689048,0.035245364,0.002668499,0.003807,0.0417,**   ,0.1557,0.006689,0.042,**   ,0.2634,0.035245,0.4142,N/S  ,0.4698,N/S ,0.4142,N/S  ,0.3463,N/S ,16,27,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Shift,0.248433276,FALSE,0.10662518
2762,2673,r5i1p1,CCSM4,87,2085,2086,2057,2100,21.84722751,0.146337738,0.005662538,0.003326674,0.002621196,0.08024201,0.00970483,0.003327,0.0602,*    ,0.1292,0.002621,0.411,N/S  ,0.05251,0.080242,0.0724,*    ,0.869,N/S ,0.0724,*    ,0.1367,N/S ,15,28,FALSE,2.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Shift,0.548334361,FALSE,0.066095728
2338,2263,r3i1p3,GISS-E2-H,43,2085,2086,2068,2100,18.7302594,0.163122046,0.010151734,0.009055915,0.011439375,-0.000855722,0.007844533,0.009056,0.000221,**** ,0.6086,0.011439,0.00735,***  ,0.4363,-0.0008557,0.980911,N/S  ,0.540705,N/S ,0.980911,N/S  ,0.8241,N/S ,15,17,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Shift,-0.0052459,FALSE,0.163977768
2443,2364,r4i1p1,CSIRO-Mk3-6-0,99,2087,2088,2075,2100,13.95790663,0.266158088,0.013848479,0.009575309,-0.022197404,0.367764829,0.024291706,0.009575,0.287,N/S  ,0.1124,-0.022197,0.012,**   ,0.4504,0.367765,0.00017,**** ,0.01018,**  ,0.00017,**** ,0.000116,****,13,12,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Shift,1.381753347,FALSE,-0.101606741
2742,2654,r5i1p1,CanESM2,62,2087,2088,2066,2100,14.74586663,0.179622691,0.007790526,0.002555872,-0.005165673,0.189843684,0.019578502,0.002556,0.531,N/S  ,0.02094,-0.005166,0.424,N/S  ,0.05906,0.189844,0.0154,**   ,0.366,N/S ,0.0154,**   ,0.0497,**  ,13,21,FALSE,3.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Shift,1.056902571,FALSE,-0.010220993
1032,994,r1i1p1,NorESM1-M,43,2088,2089,2070,2100,20.7443125,0.191288001,0.009219326,-0.000563653,0.003414006,0.172464108,0.015590336,-0.0005637,0.865,N/S  ,0.001864,0.003414,0.386,N/S  ,0.07594,0.172464,0.00134,***  ,0.51192,N/S ,0.00134,***  ,0.001135,*** ,12,18,FALSE,2.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Shift,0.901593969,FALSE,0.018823893
1499,1453,r2i1p1,CESM1-CAM5,48,2089,2090,2067,2100,18.46098022,0.26639937,0.013415457,0.008147113,0.007951705,0.131621864,0.017454609,0.008147,0.00789,***  ,0.3034,0.007952,0.576,N/S  ,0.03612,0.1316219,0.113,N/S  ,0.985,N/S ,0.113,N/S  ,0.1695,N/S ,11,22,FALSE,4.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Shift,0.494077234,FALSE,0.134777506
1328,1284,r2i1p1,CanESM2,53,2089,2090,2068,2100,17.57588347,0.184852423,0.008833546,0.004637802,-0.006822,0.178772379,0.016538766,0.004638,0.14,N/S  ,0.1111,-0.006822,0.267,N/S  ,0.1344,0.178772,0.00544,***  ,0.15478,N/S ,0.00544,***  ,0.01945,**  ,11,21,FALSE,3.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Shift,0.967108659,FALSE,0.006080044
1816,1759,r2i1p2,GISS-E2-H,61,2089,2090,2070,2100,18.70455322,0.108935881,0.006033006,0.004191202,-0.002118621,0.084112857,0.008273097,0.004191,0.00792,***  ,0.3474,-0.002119,0.612,N/S  ,0.02979,0.084113,0.00693,***  ,0.11017,N/S ,0.00693,***  ,0.02357,**  ,11,19,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Shift,0.772131792,FALSE,0.024823024
2516,2432,r4i1p2,GISS-E2-H,87,2089,2090,2067,2100,18.08454866,0.092104687,0.004542428,0.003290256,-0.003710727,0.079333224,0.007075929,0.00329,0.00797,***  ,0.3028,-0.003711,0.363,N/S  ,0.09253,0.079333,0.00706,***  ,0.06207,*   ,0.00706,***  ,0.02338,**  ,11,22,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Shift,0.861337534,FALSE,0.012771463
2580,2494,r4i1p3,GISS-E2-H,85,2089,2090,2079,2100,13.65949192,0.085665124,0.00686529,0.002844702,0.003344682,0.052288394,0.007426358,0.002845,0.422,N/S  ,0.08214,0.003345,0.284,N/S  ,0.1262,0.052288,0.0676,*    ,0.9122,N/S ,0.0676,*    ,0.1784,N/S ,11,10,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Shift,0.61038135,FALSE,0.03337673
871,842,r1i1p1,IPSL-CM5A-LR,97,2090,2091,2061,2100,18.06022059,0.231388481,0.009264225,0.005543288,0.011184717,0.092530854,0.016527321,0.005543,0.0112,**   ,0.2156,0.01118,0.469,N/S  ,0.06746,0.092531,0.252,N/S  ,0.628,N/S ,0.252,N/S  ,0.1193,N/S ,10,29,FALSE,4.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Shift,0.399893952,FALSE,0.138857627
2774,2684,r5i1p1,CSIRO-Mk3-6-0,100,2090,2091,2074,2100,16.12606113,0.288715574,0.017291652,0.008758738,-0.008742227,0.270295509,0.033744005,0.008759,0.182,N/S  ,0.1236,-0.008742,0.418,N/S  ,0.08341,0.270296,0.00634,***  ,0.19826,N/S ,0.00634,***  ,0.02218,**  ,10,16,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Shift,0.936199961,FALSE,0.018420065
3235,3130,r9i1p1,CSIRO-Mk3-6-0,70,2090,2091,2067,2100,14.02015448,0.22344238,0.0109051,0.006677162,0.002846141,0.133818871,0.018192876,0.006677,0.0726,*    ,0.1454,0.002846,0.844,N/S  ,0.005146,0.133819,0.159,N/S  ,0.776,N/S ,0.159,N/S  ,0.2786,N/S ,10,23,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Shift,0.598896552,FALSE,0.089623509
2104,2037,r3i1p1,GISS-E2-R,85,2091,2092,2066,2100,20.52632551,0.125160867,0.004931476,0.00110001,0.010791667,0.057825921,0.01452957,0.0011,0.342,N/S  ,0.03939,0.010792,0.123,N/S  ,0.3053,0.057826,0.1092,N/S  ,0.0947,*   ,0.1092,N/S  ,0.000899,****,9,25,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Shift,0.462012787,FALSE,0.067334946
3099,2997,r7i1p1,CSIRO-Mk3-6-0,64,2092,2093,2071,2100,17.22568269,0.254200659,0.012216656,0.003184883,0.022593571,0.121224413,0.02122498,0.003185,0.38,N/S  ,0.04074,0.022594,0.0377,**   ,0.5406,0.12122,0.141,N/S  ,0.185,N/S ,0.141,N/S  ,0.006001,*** ,8,21,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Shift,0.476884731,FALSE,0.132976246
147,144,r1i1p1,ACCESS1-3,43,2092,2093,2076,2100,10.4293369,0.145826092,0.005590834,-0.007980371,-0.005607877,0.231624429,0.014864199,-0.00798,0.101,N/S  ,0.1803,-0.005608,0.486,N/S  ,0.08408,0.231624,0.00301,***  ,0.84882,N/S ,0.00301,***  ,0.001632,*** ,8,16,FALSE,3.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Shift,1.588360669,FALSE,-0.085798337
1978,1918,r2i1p3,GISS-E2-R,87,2092,2093,2071,2100,17.20323758,0.141452993,0.006071838,0.000053724,0.009802579,0.096693474,0.01175752,0.00005372,0.977,N/S  ,0.00004657,0.009803,0.33,N/S  ,0.1575,0.096693,0.0486,**   ,0.2536,N/S ,0.0486,**   ,0.001937,*** ,8,21,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Shift,0.683573192,FALSE,0.044759519
3116,3013,r8i1p1,CSIRO-Mk3-6-0,98,2093,2094,2069,2100,15.41345796,0.26169844,0.012094042,0.00604325,0.045224494,0.008857059,0.026380964,0.006043,0.0336,**   ,0.1894,0.04522,0.0999,*    ,0.4483,0.008857,0.9222,N/S  ,0.0426,**  ,0.9222,N/S  ,0.01037,**  ,7,24,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Shift,0.033844523,FALSE,0.252841381
2974,2876,r6i1p1,CSIRO-Mk3-6-0,100,2094,2095,2082,2100,11.38355124,0.180616997,0.012838326,-0.003525691,0.010870286,0.162848423,0.022581264,-0.003526,0.563,N/S  ,0.03448,0.01087,0.438,N/S  ,0.1563,0.16285,0.038,**   ,0.403,N/S ,0.038,**   ,0.01058,**  ,6,12,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Shift,0.901622913,FALSE,0.017768574
1388,1343,r2i1p1,CCSM4,50,2094,2095,2066,2100,15.84396516,0.206406083,0.006300033,0.002011481,-0.020726333,0.251394242,0.018914117,0.002011,0.35,N/S  ,0.03366,-0.020726,0.0319,**   ,0.7232,0.25139,0.00587,***  ,0.27242,N/S ,0.00587,***  ,0.004195,*** ,6,28,FALSE,2.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Shift,1.217959463,FALSE,-0.044988159
1082,1042,r1i1p2,GISS-E2-H,100,2094,2095,2070,2100,12.97819899,0.085606246,0.003887564,0.002262143,0.002304619,0.050578975,0.007765925,0.002262,0.0433,**   ,0.1728,0.002305,0.852,N/S  ,0.009739,0.05058,0.2,N/S  ,0.996,N/S ,0.2,N/S  ,0.1292,N/S ,6,24,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Shift,0.590832765,FALSE,0.035027271
640,617,r1i1p1,GISS-E2-R,52,2094,2095,2060,2100,14.96334503,0.117086451,0.003249127,0.00168203,-0.005330667,0.107636105,0.009234137,0.001682,0.0955,*    ,0.08445,-0.005331,0.426,N/S  ,0.164,0.107636,0.0493,**   ,0.5876,N/S ,0.0493,**   ,0.02656,**  ,6,34,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Shift,0.91928745,FALSE,0.009450346
1920,1862,r2i1p2,GISS-E2-R,96,2094,2095,2073,2100,12.65769672,0.090425972,0.004460712,0.00192491,0.007804333,0.0437197,0.008753777,0.001925,0.199,N/S  ,0.08539,0.007804,0.433,N/S  ,0.1594,0.04372,0.292,N/S  ,0.546,N/S ,0.292,N/S  ,0.07084,*   ,6,21,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Shift,0.483486094,FALSE,0.046706272
2255,2181,r3i1p2,GISS-E2-R,94,2094,2095,2069,2100,20.75450835,0.184320901,0.00588467,0.000476939,0.009656667,0.144544664,0.021997203,0.0004769,0.75,N/S  ,0.004518,0.009657,0.381,N/S  ,0.195,0.144545,0.00985,***  ,0.46614,N/S ,0.00985,***  ,0.000041,****,6,25,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Shift,0.784201158,FALSE,0.039776237
1152,1110,r1i1p3,GISS-E2-H,48,1863,1864,1861,1882,10.64844612,0.156765232,0.003213048,-0.016390833,-0.002778772,0.200734181,0.019845985,-0.01639,0.81165,N/S  ,0.08501,-0.002779,0.242,N/S  ,0.07964,0.200734,0.00271,***  ,0.7359,N/S ,0.00271,***  ,0.001586,*** ,19,2,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.345029966,1.280476407,TRUE,-0.043968949
3091,2989,r7i1p1,CSIRO-Mk3-6-0,64,1865,1866,1861,1919,13.25257224,0.161877706,0.001857623,0.002197083,0.000767209,0.135234201,0.024089098,0.002197,0.901,N/S  ,0.006092,0.0007672,0.315,N/S  ,0.0194,0.1352342,0.0584,*    ,0.9578,N/S ,0.0584,*    ,0.01392,**  ,54,4,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.236908103,0.83540967,TRUE,0.026643505
