"Seq","Source","BreakSet","DatasetNo","SetNo","SetNoInData","Type","Model","Treat","%BreakSet","Year","Predecessor","Successor","%SegmentFound","Ti","Shift","%YearOverall","Modal Year","ModalValue","SecondModalYear","SecondModalValue","SegmentTrend","PreTrend",PostTrend","ShiftFromTrends","30YearTrend","15YrTi","15YearShift","30Yr Mode","30YrModePct","30YrMode2","30YrMode2%","Stability",":","ModelGroup","GroupCode","GroupNum","Model","GroupModNum","ModelNum","EnsembleCode","EnsembleNum","Scenario",":","Byear","slope1","Pr(slope1)","Sig(slope1)","Rsq(slope1)","slope2","Pr(slope2)","Sig(slope2)","Rsq(slope2)","non-trend-shift","Pr(non-trend-shift)","Sig(non-trend-shift)",":","PrTrends","sig(Trends)","Pr(shifts)","sig(shifts)",Pr(Regime)","sig(Regime)","Modal"
1161,r1i1p3_GISS-E2-H_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_137.final.csv,"[1861.0, 1863, 1882, 1891, 1917, 1935, 1971, 1994, 2001, 2009, 2021, 2035, 2047, 2060, 2071, 2081, 2088, 2100.0]",24,98,4,r1i1p3,GISS-E2-H,RCP6,55,2071,2060,2081,100,16.1127394878,0.241517523399,100,2071,0.82,2070,0.17,0.0216131504324,0.0174198030317,0.0172152929262,0.0601384343437,0.0228197303905,12.1968366015,0.198925742592,2071,0.9,2070,0.1,0.61 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP6 ,":" , 2071.0 , 0.01742 , 0.000273,**** , 0.7866 , 0.017215 , 0.000463,**** , 0.8015 , 0.0601384 , 0.036000,**   , : , 0.963000,N/S , 0.036000,**   , 0.099790,*   ,"Y"
1162,r1i1p3_GISS-E2-H_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_137.final.csv,"[1861.0, 1863, 1882, 1891, 1917, 1935, 1971, 1994, 2001, 2009, 2021, 2035, 2047, 2060, 2071, 2081, 2088, 2100.0]",24,98,4,r1i1p3,GISS-E2-H,RCP6,55,2081,2071,2088,100,12.995059215,0.239082732754,100,2081,0.61,2082,0.34,0.0256171446079,0.0172152929262,0.0245385714236,0.0627898485347,0.0286712696094,12.241159654,0.246190867439,2082,0.81,2081,0.18,0.62 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP6 ,":" , 2081.0 , 0.017215 , 0.000463,**** , 0.8015 , 0.024539 , 0.008230,***  , 0.7818 , 0.06279 , 0.053802,*    , : , 0.265382,N/S , 0.053802,*    , 0.030840,**  ,"Y"
1163,r1i1p3_GISS-E2-H_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_137.final.csv,"[1861.0, 1863, 1882, 1891, 1917, 1935, 1971, 1994, 2001, 2009, 2021, 2035, 2047, 2060, 2071, 2081, 2088, 2100.0]",24,98,4,r1i1p3,GISS-E2-H,RCP6,55,2088,2081,2100.0,100,12.8710755565,0.197176092589,100,2088,0.81,2087,0.11,0.0196930482447,0.0245385714236,0.0158814685332,0.0199858712059,0.0218425980379,11.1281453585,0.186602009613,2087,0.88,2088,0.06,0.3 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP6 ,":" , 2088.0 , 0.024539 , 0.008230,***  , 0.7818 , 0.015881 , 0.000152,**** , 0.7767 , 0.019986 , 0.503000,N/S  , : , 0.206000,N/S , 0.503000,N/S  , 0.240500,N/S ,"Y"
1164,r1i1p3_GISS-E2-H_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_137.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2009, 2021, 2035, 2047, 2060, 2071, 2081, 2088, 2100.0]",24,99,5,r1i1p3,GISS-E2-H,RCP6,2,1863,1861.0,1882,99,10.6498544148,0.156507467811,99,1863,1.0,0,0,0.00321304771211,-0.0163908333586,-0.00277877193106,0.200734181317,0.0198459848477,7.8429467606,0.162780587719,1863,1.0,0,0,1.0 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP6 ,":" , 1863.0 , -0.01639 , 0.811650,N/S  , 0.08501 , -0.002779 , 0.242000,N/S  , 0.07964 , 0.200734 , 0.002710,***  , : , 0.735900,N/S , 0.002710,***  , 0.001586,*** ,"N"
1165,r1i1p3_GISS-E2-H_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_137.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2009, 2021, 2035, 2047, 2060, 2071, 2081, 2088, 2100.0]",24,99,5,r1i1p3,GISS-E2-H,RCP6,2,1882,1863,1891,99,22.0593861148,-0.34484462919,100,1882,0.98,1883,0.02,-0.016609399061,-0.00277877193106,0.0114869166674,-0.376878116472,-0.0277077450997,11.3016245819,-0.313001960642,1882,0.75,1883,0.25,0.88 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP6 ,":" , 1882.0 , -0.002779 , 0.242000,N/S  , 0.07964 , 0.01149 , 0.476000,N/S  , 0.07484 , -0.37688 , 0.000008,**** , : , 0.194000,N/S , 0.000008,**** , 0.000012,****,"N"
1166,r1i1p3_GISS-E2-H_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_137.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2009, 2021, 2035, 2047, 2060, 2071, 2081, 2088, 2100.0]",24,99,5,r1i1p3,GISS-E2-H,RCP6,2,1891,1882,1910,6,16.1504104779,0.249240232158,100,1891,0.92,1892,0.08,0.0127020878957,0.0114869166674,0.00231542105521,0.178824550661,0.0317464178921,11.0398418307,0.273362337536,1891,0.9,1892,0.06,0.49 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP6 ,":" , 1891.0 , 0.01149 , 0.476000,N/S  , 0.07484 , 0.002315 , 0.551000,N/S  , 0.02127 , 0.178825 , 0.030100,**   , : , 0.504300,N/S , 0.030100,**   , 0.020240,**  ,"N"
1167,r1i1p3_GISS-E2-H_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_137.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2009, 2021, 2035, 2047, 2060, 2071, 2081, 2088, 2100.0]",24,99,5,r1i1p3,GISS-E2-H,RCP6,2,1910,1891,1928,6,21.0405976302,0.208485190149,6,1910,0.78,1913,0.07,0.0098228123521,0.00231542105521,0.00908231940033,0.101723905734,0.0228827781852,10.5854191861,0.271263009054,1905,0.83,1906,0.11,0.67 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP6 ,":" , 1910.0 , 0.002315 , 0.551000,N/S  , 0.02127 , 0.009082 , 0.022700,**   , 0.2842 , 0.101724 , 0.080900,*    , : , 0.209200,N/S , 0.080900,*    , 0.083440,*   ,"N"
1168,r1i1p3_GISS-E2-H_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_137.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2009, 2021, 2035, 2047, 2060, 2071, 2081, 2088, 2100.0]",24,99,5,r1i1p3,GISS-E2-H,RCP6,2,1928,1910,1971,6,33.2828616955,0.189386884464,6,1928,0.93,1929,0.07,0.00448660038786,0.00908231940033,0.0010945233066,0.0878507368183,0.00530997549033,3.19696263,0.0776391561906,1928,0.74,1929,0.1,0.68 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP6 ,":" , 1928.0 , 0.009082 , 0.022700,**   , 0.2842 , 0.001094 , 0.228000,N/S  , 0.03531 , 0.087851 , 0.036200,**   , : , 0.026700,**  , 0.036200,**   , 0.000100,****,"N"
1169,r1i1p3_GISS-E2-H_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_137.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2009, 2021, 2035, 2047, 2060, 2071, 2081, 2088, 2100.0]",24,99,5,r1i1p3,GISS-E2-H,RCP6,2,1971,1928,1994,3,35.5771685113,0.190489107288,100,1971,1.0,0,0,0.00432243718451,0.0010945233066,0.00205408349852,0.142874625011,0.0233170968114,9.73646166924,0.213806825075,1971,0.94,1970,0.05,0.95 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP6 ,":" , 1971.0 , 0.001094 , 0.228000,N/S  , 0.03531 , 0.002054 , 0.530000,N/S  , 0.01902 , 0.1428746 , 0.001910,***  , : , 0.736000,N/S , 0.001910,***  , 0.001030,*** ,"N"
1170,r1i1p3_GISS-E2-H_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_137.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2009, 2021, 2035, 2047, 2060, 2071, 2081, 2088, 2100.0]",24,99,5,r1i1p3,GISS-E2-H,RCP6,2,1994,1971,2001,58,18.1502676977,0.293495331655,58,1994,0.75,1996,0.11,0.0119005020403,0.00205408349852,0.0416522916639,0.102738544284,0.0336054718153,10.4841201045,0.321146192366,1996,0.62,1995,0.18,0.6 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP6 ,":" , 1994.0 , 0.002054 , 0.530000,N/S  , 0.01902 , 0.041652 , 0.000175,**** , 0.9519 , 0.10274 , 0.246600,N/S  , : , 0.034300,**  , 0.246600,N/S  , 0.000309,****,"N"
1171,r1i1p3_GISS-E2-H_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_137.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2009, 2021, 2035, 2047, 2060, 2071, 2081, 2088, 2100.0]",24,99,5,r1i1p3,GISS-E2-H,RCP6,2,2001,1994,2009,58,11.2620905346,0.2623559091,58,2001,0.56,2000,0.42,0.031562202381,0.0416522916639,0.00834581349253,0.0989379761954,0.0332114264703,11.8875832171,0.29102746837,2000,0.67,2001,0.3,0.44 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP6 ,":" , 2001.0 , 0.041652 , 0.000175,**** , 0.9519 , 0.008346 , 0.196000,N/S  , 0.2606 , 0.098938 , 0.010910,**   , : , 0.001120,*** , 0.010910,**   , 0.000895,****,"N"
1172,r1i1p3_GISS-E2-H_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_137.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2009, 2021, 2035, 2047, 2060, 2071, 2081, 2088, 2100.0]",24,99,5,r1i1p3,GISS-E2-H,RCP6,2,2009,2001,2021,58,16.0239823005,0.191458227477,58,2009,0.85,2008,0.1,0.0156493427315,0.00834581349253,0.00634852272897,0.120116963363,0.0213391066166,12.4579268208,0.190230436731,2009,0.87,2008,0.12,0.57 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP6 ,":" , 2009.0 , 0.008346 , 0.196000,N/S  , 0.2606 , 0.006349 , 0.073700,*    , 0.2852 , 0.120117 , 0.002550,***  , : , 0.766670,N/S , 0.002550,***  , 0.006201,*** ,"N"
1173,r1i1p3_GISS-E2-H_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_137.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2009, 2021, 2035, 2047, 2060, 2071, 2081, 2088, 2100.0]",24,99,5,r1i1p3,GISS-E2-H,RCP6,2,2021,2009,2035,58,20.5859469393,0.264298640647,100,2021,0.94,2023,0.06,0.0180535316232,0.00634852272897,0.0145011373607,0.120567957871,0.0225123958309,11.6814527302,0.209924563935,2021,0.9,2022,0.03,0.98 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP6 ,":" , 2021.0 , 0.006349 , 0.073700,*    , 0.2852 , 0.014501 , 0.000634,**** , 0.636 , 0.120568 , 0.001880,***  , : , 0.093700,*   , 0.001880,***  , 0.003505,*** ,"N"
1174,r1i1p3_GISS-E2-H_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_137.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2009, 2021, 2035, 2047, 2060, 2071, 2081, 2088, 2100.0]",24,99,5,r1i1p3,GISS-E2-H,RCP6,2,2035,2021,2047,100,19.471209482,0.305492862652,100,2035,0.93,2036,0.03,0.0221786082622,0.0145011373607,0.0248091666659,0.049119869075,0.0236963504901,11.5489705747,0.209149620555,2035,0.92,2038,0.03,0.84 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP6 ,":" , 2035.0 , 0.014501 , 0.000634,**** , 0.636 , 0.024809 , 0.000001,**** , 0.9125 , 0.04912 , 0.141100,N/S  , : , 0.025600,**  , 0.141100,N/S  , 0.016790,**  ,"N"
1175,r1i1p3_GISS-E2-H_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_137.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2009, 2021, 2035, 2047, 2060, 2071, 2081, 2088, 2100.0]",24,99,5,r1i1p3,GISS-E2-H,RCP6,2,2047,2035,2060,100,18.7739270134,0.301181607294,100,2047,0.67,2045,0.2,0.0226781858966,0.0248091666659,0.0146089331483,0.0596858333432,0.0231116593144,11.880900528,0.202156502751,2047,0.89,2045,0.06,0.55 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP6 ,":" , 2047.0 , 0.024809 , 0.000001,**** , 0.9125 , 0.01461 , 0.001400,***  , 0.6197 , 0.059686 , 0.071000,*    , : , 0.030000,**  , 0.071000,*    , 0.023330,**  ,"N"
1176,r1i1p3_GISS-E2-H_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_137.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2009, 2021, 2035, 2047, 2060, 2071, 2081, 2088, 2100.0]",24,99,5,r1i1p3,GISS-E2-H,RCP6,2,2060,2047,2071,100,19.7752425515,0.328143487247,100,2060,0.95,2061,0.03,0.0243945293485,0.0146089331483,0.0174198030317,0.136201073607,0.0291698615207,12.9301675718,0.264609700464,2060,0.98,2061,0.02,0.94 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP6 ,":" , 2060.0 , 0.01461 , 0.001400,***  , 0.6197 , 0.01742 , 0.000273,**** , 0.7866 , 0.136201 , 0.000648,**** , : , 0.572407,N/S , 0.000648,**** , 0.001448,*** ,"N"
1177,r1i1p3_GISS-E2-H_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_137.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2009, 2021, 2035, 2047, 2060, 2071, 2081, 2088, 2100.0]",24,99,5,r1i1p3,GISS-E2-H,RCP6,2,2071,2060,2081,100,16.1127394878,0.241517523399,100,2071,0.82,2070,0.17,0.0216131504324,0.0174198030317,0.0172152929262,0.0601384343437,0.0228197303905,12.1968366015,0.198925742592,2071,0.9,2070,0.1,0.61 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP6 ,":" , 2071.0 , 0.01742 , 0.000273,**** , 0.7866 , 0.017215 , 0.000463,**** , 0.8015 , 0.0601384 , 0.036000,**   , : , 0.963000,N/S , 0.036000,**   , 0.099790,*   ,"N"
1178,r1i1p3_GISS-E2-H_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_137.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2009, 2021, 2035, 2047, 2060, 2071, 2081, 2088, 2100.0]",24,99,5,r1i1p3,GISS-E2-H,RCP6,2,2081,2071,2088,100,12.995059215,0.239082732754,100,2081,0.61,2082,0.34,0.0256171446079,0.0172152929262,0.0245385714236,0.0627898485347,0.0286712696094,12.241159654,0.246190867439,2082,0.81,2081,0.18,0.62 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP6 ,":" , 2081.0 , 0.017215 , 0.000463,**** , 0.8015 , 0.024539 , 0.008230,***  , 0.7818 , 0.06279 , 0.053802,*    , : , 0.265382,N/S , 0.053802,*    , 0.030840,**  ,"N"
1179,r1i1p3_GISS-E2-H_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_137.final.csv,"[1861.0, 1863, 1882, 1891, 1910, 1928, 1971, 1994, 2001, 2009, 2021, 2035, 2047, 2060, 2071, 2081, 2088, 2100.0]",24,99,5,r1i1p3,GISS-E2-H,RCP6,2,2088,2081,2100.0,100,12.8710755565,0.197176092589,100,2088,0.81,2087,0.11,0.0196930482447,0.0245385714236,0.0158814685332,0.0199858712059,0.0218425980379,11.1281453585,0.186602009613,2087,0.88,2088,0.06,0.3 ,":" , NASA-GISS , us5 , 135 , GISS-E2-H , 02 , 13502 , r1i1p3 , 3101 , RCP6 ,":" , 2088.0 , 0.024539 , 0.008230,***  , 0.7818 , 0.015881 , 0.000152,**** , 0.7767 , 0.019986 , 0.503000,N/S  , : , 0.206000,N/S , 0.503000,N/S  , 0.240500,N/S ,"N"
"Seq","Source","BreakSet","DatasetNo","SetNo","SetNoInData","Type","Model","Treat","%BreakSet","Year","Predecessor","Successor","%SegmentFound","Ti","Shift","%YearOverall","Modal Year","ModalValue","SecondModalYear","SecondModalValue","SegmentTrend","PreTrend",PostTrend","ShiftFromTrends","30YearTrend","15YrTi","15YearShift","30Yr Mode","30YrModePct","30YrMode2","30YrMode2%","Stability",":","ModelGroup","GroupCode","GroupNum","Model","GroupModNum","ModelNum","EnsembleCode","EnsembleNum","Scenario",":","Byear","slope1","Pr(slope1)","Sig(slope1)","Rsq(slope1)","slope2","Pr(slope2)","Sig(slope2)","Rsq(slope2)","non-trend-shift","Pr(non-trend-shift)","Sig(non-trend-shift)",":","PrTrends","sig(Trends)","Pr(shifts)","sig(shifts)",Pr(Regime)","sig(Regime)","Modal"
1180,r1i1p3_GISS-E2-R_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_140.final.csv,"[1861.0, 1907, 1930, 1976, 1998, 2011, 2025, 2034, 2050, 2059, 2072, 2081, 2092, 2100.0]",25,100,1,r1i1p3,GISS-E2-R,RCP6,100,1907,1861.0,1930,100,22.7749263685,0.159046626726,100,1907,0.74,1908,0.11,0.00324061890182,0.00038636813935,0.00323502964341,0.111393315832,0.00369806250126,3.09584020516,-0.123495277581,1902,0.9,1907,0.04,0.35 ,":" , NASA-GISS , us5 , 135 , GISS-E2-R , 03 , 13503 , r1i1p3 , 3101 , RCP6 ,":" , 1907.0 , 0.0003864 , 0.770000,N/S  , 0.001911 , 0.003235 , 0.161000,N/S  , 0.09145 , 0.111393 , 0.052000,*    , : , 0.433000,N/S , 0.052000,*    , 0.016860,**  ,"Y"
1181,r1i1p3_GISS-E2-R_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_140.final.csv,"[1861.0, 1907, 1930, 1976, 1998, 2011, 2025, 2034, 2050, 2059, 2072, 2081, 2092, 2100.0]",25,100,1,r1i1p3,GISS-E2-R,RCP6,100,1930,1907,1976,100,26.1059663004,0.114379015083,100,1930,1.0,0,0,0.00252701440167,0.00323502964341,0.000672757683395,0.0628509009845,0.00838013235548,6.89136475235,0.139467110246,1924,0.94,1930,0.06,0.49 ,":" , NASA-GISS , us5 , 135 , GISS-E2-R , 03 , 13503 , r1i1p3 , 3101 , RCP6 ,":" , 1930.0 , 0.003235 , 0.161000,N/S  , 0.09145 , 0.0006728 , 0.377000,N/S  , 0.01777 , 0.0628509 , 0.074100,*    , : , 0.268400,N/S , 0.074100,*    , 0.019610,**  ,"Y"
1182,r1i1p3_GISS-E2-R_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_140.final.csv,"[1861.0, 1907, 1930, 1976, 1998, 2011, 2025, 2034, 2050, 2059, 2072, 2081, 2092, 2100.0]",25,100,1,r1i1p3,GISS-E2-R,RCP6,100,1976,1930,1998,100,21.739812754,0.146142241765,100,1976,0.49,1985,0.19,0.0032594352724,0.000672757683395,0.00733264210436,0.0456758847805,0.00207323896997,4.78212922165,-0.148010364402,1982,0.98,1977,0.02,0.46 ,":" , NASA-GISS , us5 , 135 , GISS-E2-R , 03 , 13503 , r1i1p3 , 3101 , RCP6 ,":" , 1976.0 , 0.0006728 , 0.377000,N/S  , 0.01777 , 0.007333 , 0.144000,N/S  , 0.1038 , 0.045676 , 0.380600,N/S  , : , 0.059200,*   , 0.380600,N/S  , 0.014760,**  ,"Y"
1183,r1i1p3_GISS-E2-R_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_140.final.csv,"[1861.0, 1907, 1930, 1976, 1998, 2011, 2025, 2034, 2050, 2059, 2072, 2081, 2092, 2100.0]",25,100,1,r1i1p3,GISS-E2-R,RCP6,100,1998,1976,2011,100,27.1609136244,0.514502837299,100,1998,0.91,1999,0.06,0.0231941958447,0.00733264210436,0.0161941437738,0.322675457189,0.0545245637253,11.0565635296,0.468459829401,1998,0.58,1996,0.17,0.64 ,":" , NASA-GISS , us5 , 135 , GISS-E2-R , 03 , 13503 , r1i1p3 , 3101 , RCP6 ,":" , 1998.0 , 0.007333 , 0.144000,N/S  , 0.1038 , 0.01619 , 0.002590,***  , 0.5771 , 0.322675 , 0.000740,**** , : , 0.371090,N/S , 0.000740,**** , 0.000205,****,"Y"
1184,r1i1p3_GISS-E2-R_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_140.final.csv,"[1861.0, 1907, 1930, 1976, 1998, 2011, 2025, 2034, 2050, 2059, 2072, 2081, 2092, 2100.0]",25,100,1,r1i1p3,GISS-E2-R,RCP6,100,2011,1998,2025,100,19.0365880375,0.218085482524,100,2011,0.66,2012,0.26,0.014723600937,0.0161941437738,0.00597639011169,0.0757077655613,0.0178942046572,11.8108174306,0.171808502651,2012,0.77,2011,0.21,0.51 ,":" , NASA-GISS , us5 , 135 , GISS-E2-R , 03 , 13503 , r1i1p3 , 3101 , RCP6 ,":" , 2011.0 , 0.01619 , 0.002590,***  , 0.5771 , 0.005976 , 0.079500,*    , 0.2343 , 0.075708 , 0.070000,*    , : , 0.059000,*   , 0.070000,*    , 0.038140,**  ,"Y"
1185,r1i1p3_GISS-E2-R_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_140.final.csv,"[1861.0, 1907, 1930, 1976, 1998, 2011, 2025, 2034, 2050, 2059, 2072, 2081, 2092, 2100.0]",25,100,1,r1i1p3,GISS-E2-R,RCP6,100,2025,2011,2034,100,16.8308783875,0.213557570346,100,2025,0.74,2024,0.22,0.0158296236821,0.00597639011169,0.0210816249976,0.0683652268401,0.022265338235,11.1060479826,0.192419076128,2025,0.68,2024,0.21,0.58 ,":" , NASA-GISS , us5 , 135 , GISS-E2-R , 03 , 13503 , r1i1p3 , 3101 , RCP6 ,":" , 2025.0 , 0.005976 , 0.079500,*    , 0.2343 , 0.021082 , 0.007550,***  , 0.663 , 0.068365 , 0.109440,N/S  , : , 0.035380,**  , 0.109440,N/S  , 0.005800,*** ,"Y"
1186,r1i1p3_GISS-E2-R_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_140.final.csv,"[1861.0, 1907, 1930, 1976, 1998, 2011, 2025, 2034, 2050, 2059, 2072, 2081, 2092, 2100.0]",25,100,1,r1i1p3,GISS-E2-R,RCP6,100,2034,2025,2050,100,17.7689217008,0.234384570387,100,2034,0.96,2037,0.02,0.0163667737185,0.0210816249976,0.00916431004983,0.0724441273251,0.022485720589,11.2585326921,0.198209444397,2034,0.96,2030,0.01,0.52 ,":" , NASA-GISS , us5 , 135 , GISS-E2-R , 03 , 13503 , r1i1p3 , 3101 , RCP6 ,":" , 2034.0 , 0.021082 , 0.007550,***  , 0.663 , 0.009164 , 0.007570,***  , 0.4097 , 0.072444 , 0.093510,*    , : , 0.110240,N/S , 0.093510,*    , 0.021400,**  ,"Y"
1187,r1i1p3_GISS-E2-R_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_140.final.csv,"[1861.0, 1907, 1930, 1976, 1998, 2011, 2025, 2034, 2050, 2059, 2072, 2081, 2092, 2100.0]",25,100,1,r1i1p3,GISS-E2-R,RCP6,100,2050,2034,2059,100,19.4836217052,0.263756608624,100,2050,0.86,2047,0.12,0.0178150096162,0.00916431004983,0.0172898333287,0.108794300822,0.0268430894607,11.6744100307,0.230403200287,2050,0.86,2051,0.09,0.71 ,":" , NASA-GISS , us5 , 135 , GISS-E2-R , 03 , 13503 , r1i1p3 , 3101 , RCP6 ,":" , 2050.0 , 0.009164 , 0.007570,***  , 0.4097 , 0.01729 , 0.001280,***  , 0.793 , 0.108794 , 0.014040,**   , : , 0.227840,N/S , 0.014040,**   , 0.002492,*** ,"Y"
1188,r1i1p3_GISS-E2-R_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_140.final.csv,"[1861.0, 1907, 1930, 1976, 1998, 2011, 2025, 2034, 2050, 2059, 2072, 2081, 2092, 2100.0]",25,100,1,r1i1p3,GISS-E2-R,RCP6,100,2059,2050,2072,100,15.6817436891,0.300035414237,100,2059,0.97,2058,0.01,0.0255054197237,0.0172898333287,0.0223959478048,0.0727288041011,0.0228983002414,12.5867903027,0.218108962905,2059,1.0,0,0,0.86 ,":" , NASA-GISS , us5 , 135 , GISS-E2-R , 03 , 13503 , r1i1p3 , 3101 , RCP6 ,":" , 2059.0 , 0.01729 , 0.001280,***  , 0.793 , 0.0224 , 0.000766,**** , 0.6578 , 0.072729 , 0.130000,N/S  , : , 0.532000,N/S , 0.130000,N/S  , 0.296100,N/S ,"Y"
1189,r1i1p3_GISS-E2-R_RCP6_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_140.final.csv,"[1861.0, 1907, 1930, 1976, 1998, 2011, 2025, 2034, 2050, 2059, 2072, 2081, 2092, 2100.0]",25,100,1,r1i1p3,GISS-E2-R,RCP6,100,2072,2059,2081,100,17.3992135554,0.380680821055,100,2070,0.52,2072,0.29,0.0306902319796,0.0223959478048,0.00828220833576,0.210592851276,0.0400074938737,11.8550398202,0.346501057339,2072,0.94,2071,0.04,0.66 ,":" , NASA-GISS , us5 , 135 , GISS-E2-R , 03 , 13503 , r1i1p3 , 3101 , RCP6 ,":" , 2072.0 , 0.0224 , 0.000766,**** , 0.6578 , 0.008282 , 0.335000,N/S  , 0.1325 , 0.210593 , 0.001810,***  , : , 0.157620,N/S , 0.001810,***  , 0.006727,*** ,"Y"
