Seq,Source,BreakSet,DatasetNo,SetNo,SetNoInData,Type,Model,Treat,%BreakSet,Year,Predecessor,Successor,%SegmentFound,Ti,Shift,%YearOverall,Modal Year,ModalValue,SecondModalYear,SecondModalValue,SegmentTrend,PreTrend,"PostTrend""",ShiftFromTrends,30YearTrend,15YrTi,15YearShift,30Yr Mode,30YrModePct,30YrMode2,30YrMode2%,Stability,:,ModelGroup,GroupCode,GroupNum,Model,GroupModNum,ModelNum,EnsembleCode,EnsembleNum,Scenario,:,Byear,slope1,Pr(slope1),Sig(slope1),Rsq(slope1),slope2,Pr(slope2),Sig(slope2),Rsq(slope2),non-trend-shift,Pr(non-trend-shift),Sig(non-trend-shift),:,PrTrends,sig(Trends),Pr(shifts),sig(shifts),"Pr(Regime)""",sig(Regime),Modal,pRnOTHING,DelTrend,IndPr,PrRat
2003,r1i1p1_MPI-ESM-MR_RCP8.5_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_232.final.csv,"[1861.0, 1883, 1891, 1919, 1970, 1988, 1996, 2013, 2026, 2039, 2049, 2058, 2068, 2076, 2089, 2100.0]",37,162,1,r1i1p1,MPI-ESM-MR,RCP8.5,100,1970,1919,1988,100,35.96555613,0.238190575,100,1970,0.83,1969,0.17,0.004699746,0.001585058,0.003639343,0.164043563,0.028139445,9.326454836,0.334765771,1966,0.92,1967,0.03,0.4,: , MPI-M , de3 ,43, MPI-ESM-MR ,2,4302, r1i1p1 ,1101, RCP8.5 ,: ,1970,0.001585,0.114,N/S  ,0.05022,0.003639,0.353,N/S  ,0.05402,0.164044,0.00457,***  , : ,0.65642,N/S ,0.00457,***  ,0.000255,****,Y,0.999745,0.002054,0.002999839,11.76407608
506,r1i1p1_CESM1-CAM5_RCP8.5_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_171.final.csv,"[1861.0, 1883, 1914, 1971, 1997, 2009, 2019, 2032, 2042, 2053, 2065, 2077, 2089, 2100.0]",13,42,1,r1i1p1,CESM1-CAM5,RCP8.5,100,1971,1914,1997,100,53.29991033,0.238069935,100,1971,0.93,1970,0.07,0.003959861,0.000677741,0.001217023,0.202676594,0.019816085,11.14933729,0.184086315,1971,0.49,1970,0.47,0.56,: , NSF-DOE-NCAR , us1 ,131, CESM1-CAM5 ,2,13102, r1i1p1 ,1101, RCP8.5 ,: ,1971,0.0006777,0.255,N/S  ,0.02348,0.001217,0.646,N/S  ,0.008948,0.2026766,0.000002,**** , : ,0.811,N/S ,0.000002,**** ,0,****,Y,1,0.0005393,0.000001622,#DIV/0!
2649,r1i1p3_GISS-E2-H_RCP8.5_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_207.final.csv,"[1861.0, 1863, 1882, 1891, 1917, 1935, 1971, 1994, 2001, 2013, 2024, 2035, 2046, 2056, 2063, 2071, 2083, 2093, 2100.0]",43,212,5,r1i1p3,GISS-E2-H,RCP8.5,63,1971,1935,1994,92,31.43958598,0.177622158,100,1971,1,0,0,0.00426533,-0.000650071,0.002054083,0.164086138,0.023317097,9.685956079,0.21272754,1971,0.97,1970,0.03,0.98,: , NASA-GISS , us5 ,135, GISS-E2-H ,2,13502, r1i1p3 ,3101, RCP8.5 ,: ,1971,-0.0006501,0.545,N/S  ,0.01087,0.002054,0.53,N/S  ,0.01902,0.164086,0.000497,**** , : ,0.353996,N/S ,0.000497,**** ,0.00018,****,Y,0.99982,0.0027041,0.000175936,0.977422289
3876,r4i1p1_IPSL-CM5A-LR_RCP8.5_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_221.final.csv,"[1861.0, 1907, 1920, 1971, 1986, 2001, 2010, 2019, 2031, 2041, 2049, 2057, 2065, 2078, 2087, 2100.0]",69,315,5,r4i1p1,IPSL-CM5A-LR,RCP8.5,50,1971,1920,1986,100,35.84405269,0.308051868,100,1971,1,0,0,0.005384478,0.000715602,0.012312804,0.191102184,0.033307583,10.33569853,0.301369016,1971,0.68,1970,0.32,0.89,: , IPSL , fr1 ,51, IPSL-CM5A-LR ,3,5103, r4i1p1 ,1104, RCP8.5 ,: ,1971,0.0007156,0.522,N/S  ,0.008411,0.012313,0.107,N/S  ,0.1874,0.191102,0.00951,***  , : ,0.10698,N/S ,0.00951,***  ,0.000002,****,Y,0.999998,0.0115974,0.00101738,508.6899
3996,r5i1p1_CCSM4_RCP8.5_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_168.final.csv,"[1861.0, 1916, 1939, 1971, 1994, 2002, 2018, 2033, 2045, 2054, 2065, 2076, 2088, 2100.0]",71,324,1,r5i1p1,CCSM4,RCP8.5,100,1971,1939,1994,100,39.45204756,0.374314639,100,1971,0.88,1972,0.12,0.010842518,0.000724041,0.010370278,0.238810653,0.031735251,11.0113266,0.300209405,1971,0.99,1972,0.01,0.95,: , NCAR , us2 ,132, CCSM4 ,1,13201, r5i1p1 ,1105, RCP8.5 ,: ,1971,0.000724,0.642,N/S  ,0.007309,0.01037,0.0234,**   ,0.2215,0.238811,0.000166,**** , : ,0.017121,**  ,0.000166,**** ,0.000005,****,Y,0.999995,0.009646,2.84209E-06,0.5684172
1337,r1i1p1_GISS-E2-H_RCP8.5_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_205.final.csv,"[1861.0, 1905, 1917, 1932, 1972, 1994, 2001, 2008, 2015, 2025, 2041, 2061, 2071, 2083, 2091, 2100.0]",24,108,13,r1i1p1,GISS-E2-H,RCP8.5,31,1972,1932,1994,99,31.91260695,0.185889288,99,1972,0.49,1970,0.27,0.004606351,0.000893857,0.005761457,0.101757029,0.018430652,11.68286372,0.172521844,1970,0.96,1969,0.03,0.94,: , NASA-GISS , us5 ,135, GISS-E2-H ,2,13502, r1i1p1 ,1101, RCP8.5 ,: ,1972,0.0008939,0.386,N/S  ,0.01986,0.005761,0.104,N/S  ,0.1266,0.101757,0.0293,**   , : ,0.1174,N/S ,0.0293,**   ,0.00181,*** ,Y,0.99819,0.0048671,0.00343982,1.900453039
1465,r1i1p1_GISS-E2-R_RCP8.5_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_208.final.csv,"[1861.0, 1924, 1972, 1997, 2012, 2024, 2033, 2047, 2054, 2061, 2073, 2086, 2100.0]",25,117,1,r1i1p1,GISS-E2-R,RCP8.5,53,1972,1924,1997,100,44.46130633,0.208945522,100,1972,1,0,0,0.004248489,0.001450152,-0.000608987,0.182396464,0.025295531,12.81340455,0.232078667,1972,1,0,0,0.98,: , NASA-GISS , us5 ,135, GISS-E2-R ,3,13503, r1i1p1 ,1101, RCP8.5 ,: ,1972,0.00145,0.0344,**   ,0.09365,-0.000609,0.831,N/S  ,0.002016,0.182396,0.000016,**** , : ,0.38,N/S ,0.000016,**** ,0.000031,****,Y,0.999969,-0.002059,0.00000608,0.196129032
389,r1i1p1_bcc-csm1-1_RCP8.5_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_157.final.csv,"[1861.0, 1919, 1973, 1985, 1995, 2006, 2022, 2033, 2044, 2052, 2062, 2075, 2088, 2100.0]",8,32,2,r1i1p1,bcc-csm1-1,RCP8.5,95,1973,1919,1985,100,36.03728652,0.233640062,100,1973,0.99,1972,0.01,0.00324782,-1.74E-05,0.014817028,0.13841637,0.023575219,10.43195499,0.210839662,1973,0.65,1972,0.33,0.6,: , BCC , cn2 ,32, bcc-csm1-1 ,2,3202, r1i1p1 ,1101, RCP8.5 ,: ,1973,-1.74E-05,0.981,N/S  ,1.15E-05,0.014817,0.039,**   ,0.3604,0.138416,0.0125,**   , : ,0.0315,**  ,0.0125,**   ,0,****,Y,1,0.01483437,0.00039375,#DIV/0!
3637,r3i1p1_MPI-ESM-LR_RCP8.5_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_231.final.csv,"[1861.0, 1917, 1973, 1999, 2010, 2020, 2031, 2045, 2064, 2073, 2087, 2100.0]",63,295,1,r3i1p1,MPI-ESM-LR,RCP8.5,90,1973,1917,1999,100,50.5772522,0.401095639,100,1973,0.92,1972,0.08,0.007492739,0.002608373,0.009690678,0.198389381,0.026722484,12.23264406,0.251681038,1973,1,0,0,0.83,: , MPI-M , de3 ,43, MPI-ESM-LR ,3,4303, r3i1p1 ,1103, RCP8.5 ,: ,1973,0.002608,0.0153,**   ,0.1041,0.009691,0.0306,**   ,0.1803,0.198389,0.00379,***  , : ,0.06469,*   ,0.00379,***  ,0.000009,****,Y,0.999991,0.007083,0.000245175,27.24167778
3971,r5i1p1_CanESM2_RCP8.5_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_163.final.csv,"[1861.0, 1885, 1915, 1973, 1997, 2011, 2026, 2042, 2054, 2061, 2069, 2081, 2090, 2100.0]",70,322,1,r5i1p1,CanESM2,RCP8.5,90,1973,1915,1997,100,28.32371268,0.268409425,100,1973,0.99,1972,0.01,0.004486755,0.000303205,0.012353568,0.105601,0.037137235,10.37756496,0.340797173,1972,0.63,1973,0.37,0.73,: , CCCMA , ca1 ,21, CanESM2 ,1,2101, r5i1p1 ,1105, RCP8.5 ,: ,1973,0.0003032,0.822,N/S  ,0.0009085,0.01235,0.00856,***  ,0.2747,0.105601,0.1978,N/S  , : ,0.0186,**  ,0.1978,N/S  ,0.000347,****,Y,0.999653,0.0120468,0.00367908,10.60253602
4141,r6i1p1_CCSM4_RCP8.5_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_169.final.csv,"[1861.0, 1916, 1938, 1973, 1996, 2009, 2021, 2035, 2044, 2056, 2068, 2076, 2088, 2100.0]",73,336,9,r6i1p1,CCSM4,RCP8.5,24,1973,1938,1996,100,43.67606148,0.339535906,100,1973,0.99,1976,0.01,0.009096352,0.00074975,0.008690783,0.22180949,0.028539282,10.25213028,0.245248226,1973,0.92,1972,0.05,0.88,: , NCAR , us2 ,132, CCSM4 ,1,13201, r6i1p1 ,1106, RCP8.5 ,: ,1973,0.0007498,0.611,N/S  ,0.007928,0.008691,0.00449,***  ,0.3253,0.221809,0.000019,**** , : ,0.01329,**  ,0.000019,**** ,0,****,Y,1,0.0079412,2.5251E-07,#DIV/0!
450,r1i1p1_CCSM4_RCP8.5_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_164.final.csv,"[1861.0, 1919, 1974, 1997, 2013, 2022, 2032, 2043, 2054, 2061, 2074, 2087, 2100.0]",11,37,2,r1i1p1,CCSM4,RCP8.5,96,1974,1919,1997,96,54.73658224,0.399486046,100,1974,0.98,1973,0.01,0.007462125,0.002390733,0.008869835,0.228912368,0.028964219,9.327391038,0.264464893,1974,0.68,1975,0.25,0.62,: , NCAR , us2 ,132, CCSM4 ,1,13201, r1i1p1 ,1101, RCP8.5 ,: ,1974,0.002391,0.0155,**   ,0.1055,0.00887,0.0128,**   ,0.2607,0.228912,0.000103,**** , : ,0.074803,*   ,0.000103,**** ,0,****,Y,1,0.006479,7.70471E-06,#DIV/0!
4361,r6i1p1_CSIRO-Mk3-6-0_RCP8.5_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_185.final.csv,"[1861.0, 1916, 1963, 1974, 1995, 2010, 2020, 2032, 2042, 2051, 2060, 2070, 2083, 2092, 2100.0]",75,354,7,r6i1p1,CSIRO-Mk3-6-0,RCP8.5,53,1974,1963,1995,100,15.57376237,0.192376557,100,1974,0.82,1973,0.17,0.008760175,0.017378894,-0.000207473,0.10712656,0.015296523,9.029933708,0.15551465,1974,0.87,1975,0.08,0.87,: , CSIRO-QCCCE , au2 ,12, CSIRO-Mk3-6-0 ,1,1201, r6i1p1 ,1106, RCP8.5 ,: ,1974,0.017379,0.04,**   ,0.3898,-0.0002075,0.953,N/S  ,0.0001878,0.1071266,0.1122,N/S  , : ,0.0664,*   ,0.1122,N/S  ,0.009868,*** ,Y,0.990132,-0.0175865,0.00745008,0.754973652
1853,r1i1p1_MIROC-ESM_RCP8.5_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_227.final.csv,"[1861.0, 1921, 1942, 1963, 1975, 1995, 2014, 2024, 2032, 2045, 2052, 2063, 2071, 2081, 2094, 2100.0]",34,150,1,r1i1p1,MIROC-ESM,RCP8.5,36,1975,1963,1995,100,21.55456992,0.337694689,100,1975,0.9,1976,0.09,0.017191988,0.014765221,0.00653818,0.187143963,0.025135683,11.24195169,0.264612021,1975,0.88,1973,0.05,0.92,: , MIROC , jp1 ,81, MIROC-ESM ,2,8102, r1i1p1 ,1101, RCP8.5 ,: ,1975,0.014765,0.0386,**   ,0.3617,0.006538,0.178,N/S  ,0.09859,0.187144,0.0199,**   , : ,0.4072,N/S ,0.0199,**   ,0.01775,**  ,Y,0.98225,-0.008227,0.00810328,0.456522817
2174,r1i1p1_MRI-CGCM3_RCP8.5_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_233.final.csv,"[1861.0, 1882, 1907, 1933, 1975, 1999, 2012, 2025, 2038, 2047, 2059, 2070, 2082, 2089, 2100.0]",38,176,14,r1i1p1,MRI-CGCM3,RCP8.5,20,1975,1933,1999,100,31.65853831,0.158671021,100,1975,0.83,1974,0.16,0.003374471,0.000221744,-0.000510686,0.160659334,0.010475777,9.266683131,0.119840272,1975,0.99,1974,0.01,0.68,: , MRI , jp2 ,82, MRI-CGCM3 ,3,8203, r1i1p1 ,1101, RCP8.5 ,: ,1975,0.0002217,0.828,N/S  ,0.001201,-0.0005107,0.836,N/S  ,0.001987,0.1606593,0.000293,**** , : ,0.778249,N/S ,0.000293,**** ,0.000468,****,Y,0.999532,-0.0007324,0.000228027,0.487237088
2984,r2i1p1_FIO-ESM_RCP8.5_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_200.final.csv,"[1861.0, 1916, 1957, 1975, 1989, 2002, 2017, 2028, 2038, 2047, 2055, 2065, 2079, 2092, 2100.0]",51,238,1,r2i1p1,FIO-ESM,RCP8.5,100,1975,1957,1989,100,21.08226198,0.263389461,100,1975,1,0,0,0.012794602,0.000769977,0.005696489,0.214498739,0.025916668,9.800086554,0.253168991,1975,1,0,0,1,: , FIO , cn4 ,34, FIO-ESM ,1,3401, r2i1p1 ,1102, RCP8.5 ,: ,1975,0.00077,0.858,N/S  ,0.002071,0.005696,0.391,N/S  ,0.06179,0.214499,0.00401,***  , : ,0.52221,N/S ,0.00401,***  ,0.006364,*** ,Y,0.993636,0.004926,0.002094062,0.329048099
5,r10i1p1_CNRM-CM5_RCP8.5_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_179.final.csv,"[1861.0, 1908, 1931, 1939, 1960, 1976, 1994, 2002, 2010, 2022, 2035, 2043, 2052, 2062, 2075, 2085, 2093, 2100.0]",1,1,1,r10i1p1,CNRM-CM5,RCP8.5,95,1976,1960,1994,100,21.33491935,0.284017324,100,1976,0.99,1977,0.01,0.014137055,-0.000458962,0.011525703,0.177526912,0.018572277,9.299347074,0.201144058,1976,0.93,1972,0.02,1,: , CNRM , fr2 ,52, CNRM-CM5 ,1,5201, r10i1p1 ,1110, RCP8.5 ,: ,1976,-0.000459,0.893,N/S  ,0.001331,0.01153,0.0598,*    ,0.2041,0.177527,0.0154,**   , : ,0.1032,N/S ,0.0154,**   ,0.01941,**  ,Y,0.98059,0.011989,0.00158928,0.081879444
128,r11i1p1_EC-EARTH_RCP8.5_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_195.final.csv,"[1861.0, 1883, 1892, 1914, 1925, 1947, 1976, 1998, 2012, 2026, 2040, 2051, 2074, 2100.0]",3,12,1,r11i1p1,EC-EARTH,RCP8.5,100,1976,1947,1998,100,35.24293346,0.261725308,100,1976,1,0,0,0.007790449,0.001134108,0.000451122,0.240322521,0.022638631,11.44266092,0.257139616,1976,1,0,0,0.99,: , ICHEC , ie1 ,61, EC-EARTH ,1,6101, r11i1p1 ,1111, RCP8.5 ,: ,1976,0.001134,0.573,N/S  ,0.01192,0.0004511,0.874,N/S  ,0.001289,0.2403225,0.000015,**** , : ,0.846,N/S ,0.000015,**** ,0.000049,****,Y,0.999951,-0.0006829,0.00001269,0.258979592
307,r13i1p1_EC-EARTH_RCP8.5_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_197.final.csv,"[1861.0, 1882, 1892, 1914, 1967, 1976, 1986, 1998, 2012, 2024, 2033, 2040, 2048, 2057, 2064, 2072, 2085, 2100.0]",5,25,9,r13i1p1,EC-EARTH,RCP8.5,24,1976,1967,1986,100,12.64383114,0.172946097,100,1976,0.94,1977,0.06,0.013488617,-0.003399278,0.001276455,0.17962463,0.014730871,11.02332549,0.165311653,1976,0.98,1977,0.02,0.96,: , ICHEC , ie1 ,61, EC-EARTH ,1,6101, r13i1p1 ,1113, RCP8.5 ,: ,1976,-0.003399,0.653,N/S  ,0.0306,0.001276,0.867,N/S  ,0.003711,0.179625,0.00671,***  , : ,0.66411,N/S ,0.00671,***  ,0.02124,**  ,Y,0.97876,0.004675,0.004456178,0.209801229
427,r1i1p1_CanESM2_RCP8.5_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_159.final.csv,"[1861.0, 1910, 1976, 1995, 2004, 2015, 2029, 2040, 2047, 2057, 2070, 2078, 2088, 2100.0]",10,35,1,r1i1p1,CanESM2,RCP8.5,100,1976,1910,1995,100,43.66916882,0.323102831,100,1976,0.94,1972,0.03,0.003615103,-0.00103303,0.012599785,0.230616445,0.032461776,10.9304774,0.37635533,1972,1,0,0,1,: , CCCMA , ca1 ,21, CanESM2 ,1,2101, r1i1p1 ,1101, RCP8.5 ,: ,1976,-0.001033,0.208,N/S  ,0.0247,0.0126,0.0385,**   ,0.2284,0.230616,0.00113,***  , : ,0.01354,**  ,0.00113,***  ,0,****,Y,1,0.013633,1.53002E-05,#DIV/0!
1151,r1i1p1_GFDL-ESM2M_RCP8.5_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_204.final.csv,"[1861.0, 1883, 1893, 1976, 1995, 2020, 2040, 2052, 2066, 2077, 2091, 2100.0]",23,95,2,r1i1p1,GFDL-ESM2M,RCP8.5,59,1976,1893,1995,100,31.15464953,0.245235961,100,1976,1,0,0,0.002914608,0.001305098,0.004203194,0.149420864,0.020764658,8.36478184,0.194581191,1976,0.95,1970,0.02,0.58,: , NOAA-GFDL , us6 ,136, GFDL-ESM2M ,1,13601, r1i1p1 ,1101, RCP8.5 ,: ,1976,0.001305,0.0519,*    ,0.04585,0.004203,0.46,N/S  ,0.03251,0.149421,0.0484,**   , : ,0.6303,N/S ,0.0484,**   ,0.002047,*** ,Y,0.997953,0.002898,0.03050652,14.90303859
1780,r1i1p1_IPSL-CM5A-MR_RCP8.5_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_222.final.csv,"[1861.0, 1905, 1926, 1976, 1995, 2004, 2015, 2030, 2045, 2055, 2067, 2074, 2088, 2100.0]",31,144,1,r1i1p1,IPSL-CM5A-MR,RCP8.5,100,1976,1926,1995,100,36.98923726,0.269882702,100,1976,0.95,1979,0.04,0.004884602,0.000234597,0.005188838,0.212450702,0.020433055,8.668700064,0.223997916,1979,0.77,1976,0.17,0.83,: , IPSL , fr1 ,51, IPSL-CM5A-MR ,2,5102, r1i1p1 ,1101, RCP8.5 ,: ,1976,0.0002346,0.825,N/S  ,0.001023,0.005189,0.336,N/S  ,0.05443,0.212451,0.00113,***  , : ,0.31075,N/S ,0.00113,***  ,0.000006,****,Y,0.999994,0.0049544,0.000351148,58.52458333
1905,r1i1p1_MIROC-ESM-CHEM_RCP8.5_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_228.final.csv,"[1861.0, 1917, 1976, 2000, 2010, 2018, 2026, 2040, 2047, 2057, 2068, 2075, 2084, 2094, 2100.0]",35,154,1,r1i1p1,MIROC-ESM-CHEM,RCP8.5,50,1976,1917,2000,84,47.65168884,0.268454118,84,1976,0.6,1977,0.32,0.004413919,0.000726092,0.006897985,0.160983843,0.015336638,8.033411105,0.188666845,1975,0.6,1976,0.17,0.69,: , MIROC , jp1 ,81, MIROC-ESM ,2,8102, r1i1p1 ,1101, RCP8.5 ,: ,1976,0.0007261,0.266,N/S  ,0.02165,0.006898,0.103,N/S  ,0.1163,0.160984,0.00201,***  , : ,0.05065,*   ,0.00201,***  ,0.000001,****,Y,0.999999,0.0061719,0.000101807,101.8065
2317,r1i1p1_NorESM1-M_RCP8.5_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_234.final.csv,"[1861.0, 1909, 1976, 1998, 2012, 2022, 2032, 2043, 2050, 2060, 2070, 2080, 2087, 2100.0]",39,188,3,r1i1p1,NorESM1-M,RCP8.5,68,1976,1909,1998,100,50.39828503,0.278415457,100,1976,0.96,1977,0.04,0.003754298,0.000245132,0.010167187,0.153660902,0.019069366,9.887966752,0.213500831,1976,0.84,1975,0.16,0.92,: , NCC , no1 ,101, NorESM1-M ,1,10101, r1i1p1 ,1101, RCP8.5 ,: ,1976,0.0002451,0.702,N/S  ,0.002266,0.010167,0.00702,***  ,0.3109,0.153661,0.00328,***  , : ,0.00511,*** ,0.00328,***  ,0,****,Y,1,0.0099219,1.67608E-05,#DIV/0!
2821,r1i1p3_GISS-E2-R_RCP8.5_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_210.final.csv,"[1861.0, 1907, 1930, 1976, 1998, 2012, 2024, 2037, 2046, 2058, 2067, 2076, 2087, 2100.0]",44,224,6,r1i1p3,GISS-E2-R,RCP8.5,74,1976,1930,1998,100,21.59572159,0.145907099,100,1976,0.47,1985,0.24,0.003259435,0.000672758,0.007332642,0.045675885,0.002073239,4.839358478,-0.150203641,1982,0.99,1975,0.01,0.52,: , NASA-GISS , us5 ,135, GISS-E2-R ,3,13503, r1i1p3 ,3101, RCP8.5 ,: ,1976,0.0006728,0.377,N/S  ,0.01777,0.007333,0.144,N/S  ,0.1038,0.045676,0.3806,N/S  , : ,0.0592,*   ,0.3806,N/S  ,0.01476,**  ,Y,0.98524,0.0066602,0.02253152,1.526525745
2871,r2i1p1_CCSM4_RCP8.5_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_165.final.csv,"[1861.0, 1916, 1944, 1976, 1997, 2011, 2022, 2029, 2038, 2047, 2057, 2070, 2078, 2086, 2093, 2100.0]",46,228,1,r2i1p1,CCSM4,RCP8.5,100,1976,1944,1997,100,33.12611915,0.386029036,100,1976,1,0,0,0.012234655,0.003584243,0.015515496,0.160706661,0.017616895,7.974866353,0.196348474,1976,0.94,1971,0.06,0.77,: , NCAR , us2 ,132, CCSM4 ,1,13201, r2i1p1 ,1102, RCP8.5 ,: ,1976,0.003584,0.157,N/S  ,0.06562,0.015515,0.00511,***  ,0.345,0.160707,0.03717,**   , : ,0.03117,**  ,0.03717,**   ,0.001384,*** ,Y,0.998616,0.011931,0.001158589,0.837130708
2885,r2i1p1_CESM1-CAM5_RCP8.5_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_172.final.csv,"[1861.0, 1883, 1916, 1976, 1993, 2001, 2010, 2021, 2031, 2042, 2054, 2063, 2075, 2088, 2100.0]",47,229,1,r2i1p1,CESM1-CAM5,RCP8.5,100,1976,1916,1993,100,31.25530008,0.190489481,100,1976,0.82,1977,0.18,0.002855203,0.000494421,0.006948725,0.112825158,0.00798994,5.639119442,0.109250105,1976,0.83,1977,0.15,0.61,: , NSF-DOE-NCAR , us1 ,131, CESM1-CAM5 ,2,13102, r2i1p1 ,1102, RCP8.5 ,: ,1976,0.0004944,0.487,N/S  ,0.00838,0.006949,0.169,N/S  ,0.1223,0.112825,0.0404,**   , : ,0.1799,N/S ,0.0404,**   ,0.000092,****,Y,0.999908,0.0064546,0.00726796,78.99956522
3159,r3i1p1_CCSM4_RCP8.5_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_166.final.csv,"[1861.0, 1916, 1938, 1976, 1997, 2011, 2025, 2038, 2046, 2059, 2069, 2078, 2089, 2100.0]",57,253,1,r3i1p1,CCSM4,RCP8.5,56,1976,1938,1997,99,38.28777272,0.40901423,100,1976,0.81,1974,0.1,0.010946256,0.003580836,0.010013876,0.232667371,0.019501805,7.539930856,0.199389138,1976,0.91,1977,0.04,0.35,: , NCAR , us2 ,132, CCSM4 ,1,13201, r3i1p1 ,1103, RCP8.5 ,: ,1976,0.003581,0.0674,*    ,0.08989,0.010014,0.081,*    ,0.1516,0.232667,0.00322,***  , : ,0.23163,N/S ,0.00322,***  ,0.000317,****,Y,0.999683,0.006433,0.000745849,2.3528347
3253,r3i1p1_FIO-ESM_RCP8.5_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_201.final.csv,"[1861.0, 1913, 1951, 1976, 1987, 2001, 2023, 2044, 2063, 2077, 2087, 2100.0]",59,261,1,r3i1p1,FIO-ESM,RCP8.5,100,1976,1951,1987,100,19.23147205,0.220357458,100,1976,0.9,1974,0.1,0.009498927,0.004382567,0.009414242,0.110345038,0.009494956,4.958585954,0.117964178,1976,0.92,1974,0.03,0.84,: , FIO , cn4 ,34, FIO-ESM ,1,3401, r3i1p1 ,1103, RCP8.5 ,: ,1976,0.004383,0.0467,**   ,0.1611,0.009414,0.446,N/S  ,0.06588,0.110345,0.12,N/S  , : ,0.584,N/S ,0.12,N/S  ,0.05885,*   ,Y,0.94115,0.005031,0.07008,1.190824129
3705,r4i1p1_CCSM4_RCP8.5_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_167.final.csv,"[1861.0, 1913, 1976, 1998, 2008, 2023, 2034, 2046, 2057, 2066, 2077, 2088, 2100.0]",65,301,1,r4i1p1,CCSM4,RCP8.5,62,1976,1913,1998,100,63.58824924,0.515838775,100,1976,1,0,0,0.00818735,0.002392657,0.013151695,0.290394183,0.025057466,9.677051473,0.281374762,1976,0.91,1977,0.06,0.97,: , NCAR , us2 ,132, CCSM4 ,1,13201, r4i1p1 ,1104, RCP8.5 ,: ,1976,0.002393,0.00254,***  ,0.1398,0.013152,0.0105,**   ,0.2851,0.290394,0.000005,**** , : ,0.00919,*** ,0.000005,**** ,0,****,Y,1,0.010759,4.595E-08,#DIV/0!
3760,r4i1p1_CNRM-CM5_RCP8.5_icmip5_tas_Amon_ens_rcp45to85_0-360E_-90-90N_n_su_177.final.csv,"[1861.0, 1922, 1976, 1995, 2014, 2026, 2036, 2047, 2060, 2073, 2082, 2092, 2100.0]",66,306,2,r4i1p1,CNRM-CM5,RCP8.5,83,1976,1922,1995,98,32.97728361,0.236275054,100,1976,0.64,1977,0.21,0.004111898,0.000311697,0.014402996,0.083531596,0.021690442,9.57431754,0.261566205,1971,0.48,1970,0.35,0.62,: , CNRM , fr2 ,52, CNRM-CM5 ,1,5201, r4i1p1 ,1104, RCP8.5 ,: ,1976,0.0003117,0.743,N/S  ,0.002088,0.014403,0.00569,***  ,0.3704,0.083532,0.16387,N/S  , : ,0.00335,*** ,0.16387,N/S  ,0.000004,****,Y,0.999996,0.0140913,0.000548965,137.241125
